iter	RMSE
222	352.7506918
223	352.580009
224	352.4120355
225	352.268705
226	352.0726359
227	351.8623606
228	351.7276337
229	351.53331
230	351.3199034
231	351.1835196
232	351.0131689
233	350.8424619
234	350.5885056
235	350.3976352
236	350.2090293
237	350.0178086
238	349.6772657
239	349.5282245
240	349.3282621
241	349.1853641
242	349.0211559
243	348.8603778
244	348.6794723
245	348.3481776
246	348.2004587
247	347.9247243
248	347.8104268
249	347.6544782
250	347.4565825
251	347.2624555
252	347.0601829
253	346.9203479
254	346.7972619
255	346.6706654
256	346.5146487
257	346.3683193
258	346.2811901
259	346.1193449
260	346.0470703
261	345.7894228
262	345.6380058
263	345.4942108
264	345.2535495
265	345.0047174
266	344.8862371
267	344.7377621
268	344.5824902
269	344.5024933
270	344.3938616
271	344.2955514
272	344.159966
273	343.9995441
274	343.8657222
275	343.7939226
276	343.6541694
277	343.574554
278	343.3694195
279	343.2424145
280	343.1381436
281	343.0179458
282	342.838487
283	342.7161649
284	342.5983653
285	342.3773387
286	342.2618463
287	342.0812257
288	341.9562985
289	341.8656826
290	341.751298
291	341.6851746
292	341.5874211
293	341.464332
294	341.3558954
295	341.22408
296	341.1116557
297	340.9147937
298	340.8626321
299	340.731396
300	340.6039948
301	340.5389722
302	340.4515916
303	340.3687064
304	340.2138471
305	340.1473837
306	340.0055239
307	339.9364048
308	339.8227138
309	339.6313282
310	339.5226574
311	339.4227001
312	339.3466655
313	339.1954588
314	339.0858075
315	338.9858395
316	338.8796525
317	338.7995013
318	338.6617903
319	338.5153057
320	338.3781203
321	338.2889038
322	338.2110295
323	338.1295688
324	338.0469953
325	337.9694802
326	337.9137148
327	337.8141841
328	337.7108946
329	337.5487696
330	337.4861046
331	337.3258644
332	337.1002365
333	337.0421468
334	336.9457918
335	336.8524208
336	336.7713098
337	336.6845696
338	336.5949349
339	336.507439
340	336.4168784
341	336.3218861
342	336.2067905
343	336.081185
344	336.0138815
345	335.919414
346	335.8430003
347	335.7774244
348	335.7626816
349	335.7339201
350	335.6359932
351	335.5863279
352	335.4942666
353	335.3892965
354	335.2502634
355	335.1524956
356	335.100227
357	335.0211278
358	334.9523184
359	334.8249413
360	334.7231728
361	334.6594457
362	334.6151538
363	334.5408117
364	334.4878349
365	334.3414439
366	334.3087198
367	334.2208091
368	334.1683102
369	334.0358012
370	333.9557143
371	333.8657581
372	333.7735233
373	333.7074271
374	333.6435044
375	333.4787918
376	333.353442
377	333.2631341
378	333.1751437
379	333.0735532
380	332.9311624
381	332.8547997
382	332.7963962
383	332.7051423
384	332.6411484
385	332.5679487
386	332.4535665
387	332.3786391
388	332.2737722
389	332.233667
390	332.139521
391	332.0670836
392	331.9597518
393	331.8700772
394	331.7705554
395	331.6621975
396	331.6243435
397	331.5516214
398	331.4910309
399	331.4071334
400	331.3393311
401	331.2795572
402	331.1782344
403	331.1268578
404	331.0344813
405	330.9391314
406	330.8487481
407	330.7801789
408	330.6900687
409	330.5806056
410	330.5097473
411	330.4528292
412	330.4150723
413	330.3532073
414	330.2944165
415	330.2684623
416	330.1778143
417	330.1098744
418	330.0441975
419	330.0185024
420	330.0049406
421	329.9211385
422	329.8140563
423	329.7509264
424	329.6718916
425	329.6379619
426	329.5750607
427	329.5136583
428	329.4130372
429	329.3554147
430	329.2568359
431	329.1497335
432	329.0422592
433	328.9981826
434	328.9324266
435	328.8798457
436	328.8002181
437	328.7208161
438	328.616878
439	328.5668061
440	328.4600254
441	328.4131924
442	328.3503333
443	328.2829814
444	328.2483955
445	328.206029
446	328.1548058
447	328.0267532
448	327.8597317
449	327.7596297
450	327.6741651
451	327.6196467
452	327.5978264
453	327.5517746
454	327.511306
455	327.4586515
456	327.3973563
457	327.3587489
458	327.2700846
459	327.165226
460	327.1233106
461	327.0706229
462	326.9702743
463	326.9014516
464	326.7538101
465	326.7090934
466	326.5973089
467	326.5389086
468	326.518752
469	326.4485524
470	326.3595929
471	326.2843576
472	326.2488024
473	326.1644415
474	326.1280789
475	326.0792531
476	326.0308702
477	325.9540358
478	325.8793289
479	325.8089996
480	325.7550256
481	325.7206343
482	325.6531238
483	325.5970185
484	325.4775456
485	325.4468731
486	325.4021213
487	325.3134241
488	325.2765546
489	325.171439
490	325.1266353
491	325.0627685
492	325.0139923
493	324.9446582
494	324.9293064
495	324.8917363
496	324.8411913
497	324.7795204
498	324.7333823
499	324.7045751
500	324.655574
501	324.5914371
502	324.54941
503	324.4951881
504	324.4733785
505	324.4166142
506	324.3359371
507	324.2793255
508	324.1532701
509	324.1328745
510	324.0566449
511	323.9610715
512	323.9516415
513	323.8654259
514	323.8260895
515	323.7629838
516	323.6946187
517	323.6353391
518	323.5622897
519	323.5230794
520	323.480049
521	323.3946129
522	323.3191955
523	323.2668516
524	323.2195585
525	323.1221887
526	323.0257468
527	322.9627058
528	322.8765894
529	322.8333062
530	322.786398
531	322.7399034
532	322.6864412
533	322.6480379
534	322.5791257
535	322.5536535
536	322.488312
537	322.3814755
538	322.339363
539	322.211825
540	322.1346652
541	322.0894296
542	322.0190716
543	321.9038469
544	321.8840031
545	321.8430463
546	321.763516
547	321.6888162
548	321.659635
549	321.5977018
550	321.5307906
551	321.4677826
552	321.4409583
553	321.3213772
554	321.2532731
555	321.20519
556	321.0572037
557	320.9590748
558	320.9221681
559	320.8379763
560	320.7200099
561	320.6698373
562	320.6226424
563	320.5646012
564	320.5350637
565	320.4619141
566	320.3936764
567	320.3597929
568	320.2986212
569	320.2641047
570	320.2142205
571	320.1542321
572	320.0945808
573	320.0665703
574	320.0243771
575	319.957811
576	319.9373592
577	319.8907471
578	319.835763
579	319.7397397
580	319.7213977
581	319.6803694
582	319.631017
583	319.5570414
584	319.5463308
585	319.4541434
586	319.4024118
587	319.300467
588	319.2357063
589	319.1818773
590	319.1446027
591	319.1172544
592	319.0626301
593	318.9675474
594	318.8637896
595	318.80869
596	318.7649668
597	318.7422426
598	318.7128714
599	318.6386445
600	318.5433666
601	318.525876
602	318.3858111
603	318.3133851
604	318.2645842
605	318.2199224
606	318.1885265
607	318.1025384
608	318.0207686
609	317.9747853
610	317.9366994
611	317.9105603
612	317.8879178
613	317.8577784
614	317.8134809
615	317.7781307
616	317.7487789
617	317.7321765
618	317.6312651
619	317.582704
620	317.5441449
621	317.4798624
622	317.4504166
623	317.3897337
624	317.3440707
625	317.2718117
626	317.1394103
627	317.1048654
628	317.0521651
629	316.997254
630	316.9266868
631	316.8708383
632	316.817626
633	316.7751524
634	316.7061085
635	316.6602764
636	316.6290594
637	316.546218
638	316.5210223
639	316.4540994
640	316.3938999
641	316.3452609
642	316.3072689
643	316.259374
644	316.2074795
645	316.1730388
646	316.1157481
647	316.0883493
648	316.0526759
649	316.0074325
650	315.9582368
651	315.8584214
652	315.8158882
653	315.7856013
654	315.7685161
655	315.7448842
656	315.6853839
657	315.5858856
658	315.541983
659	315.5083475
660	315.4502998
661	315.434608
662	315.3933469
663	315.3718027
664	315.3057594
665	315.2779683
666	315.2312792
667	315.1323832
668	315.0749808
669	315.040687
670	314.9761394
671	314.9385108
672	314.8384267
673	314.7947314
674	314.7581204
675	314.6676161
676	314.5834098
677	314.5205075
678	314.4163783
679	314.3681597
680	314.3266382
681	314.3071823
682	314.262471
683	314.1962735
684	314.1184456
685	314.0322472
686	313.9849064
687	313.9585426
688	313.9280487
689	313.865175
690	313.7860672
691	313.7067936
692	313.6622247
693	313.6053286
694	313.5861196
695	313.5425212
696	313.4971339
697	313.4658062
698	313.4272274
699	313.3074339
700	313.2767136
701	313.2057515
702	313.1585083
703	313.1208082
704	313.0536871
705	312.9729143
706	312.9115498
707	312.8332227
708	312.7400682
709	312.6600213
710	312.6187439
711	312.5909675
712	312.5825532
713	312.5039557
714	312.4374077
715	312.3285555
716	312.2407814
717	312.2102517
718	312.1846691
719	312.1311963
720	312.0829351
721	312.0642743
722	312.0397098
723	311.99838
724	311.9382765
725	311.9168925
726	311.8683604
727	311.8110228
728	311.7624256
729	311.6393825
730	311.5753973
731	311.5280977
732	311.4924675
733	311.477653
734	311.4428141
735	311.4155544
736	311.3696024
737	311.2853657
738	311.2702345
739	311.2206375
740	311.1898984
741	311.0874926
742	311.0406162
743	310.9972451
744	310.9321405
745	310.905631
746	310.8666695
747	310.8338583
748	310.7751877
749	310.7334386
750	310.6177141
751	310.552678
752	310.5199775
753	310.4478166
754	310.4042994
755	310.3185272
756	310.2903151
757	310.1766243
758	310.1383222
759	310.0782182
760	310.0282854
761	310.0224222
762	309.9636286
763	309.9128154
764	309.8806811
765	309.8561363
766	309.8084751
767	309.7500097
768	309.6846132
769	309.6410134
770	309.5379693
771	309.4612139
772	309.3939554
773	309.3677457
774	309.2952209
775	309.2586681
776	309.2292135
777	309.1967369
778	309.1246772
779	309.0949148
780	309.0734892
781	309.0144174
782	308.9579007
783	308.8989967
784	308.8739126
785	308.7700562
786	308.7686204
787	308.7068417
788	308.6245748
789	308.5891889
790	308.5611062
791	308.5066407
792	308.4478195
793	308.4115013
794	308.3703931
795	308.3326262
796	308.3062675
797	308.2249657
798	308.1622903
799	308.0218296
800	307.9890488
801	307.9558336
802	307.9298013
803	307.902335
804	307.8266924
805	307.8020401
806	307.7844673
807	307.71046
808	307.6912371
809	307.6656517
810	307.5948297
811	307.5393778
812	307.5080473
813	307.4844988
814	307.4400747
815	307.3303986
816	307.3291351
817	307.2935555
818	307.2295145
819	307.165334
820	307.1121375
821	307.089326
822	307.0433318
823	306.9809416
824	306.9428081
825	306.9085156
826	306.8858002
827	306.8220707
828	306.7687085
829	306.7197472
830	306.6945635
831	306.6612298
