iter	Passed	Remaining
311	9937	149311
312	9969	149286
313	10001	149251
314	10032	149213
315	10063	149165
316	10089	149053
317	10117	148968
318	10146	148896
319	10175	148818
320	10209	148815
321	10240	148780
322	10271	148735
323	10305	148723
324	10335	148677
325	10366	148623
326	10400	148626
327	10431	148585
328	10463	148550
329	10496	148544
330	10528	148510
331	10556	148422
332	10583	148332
333	10610	148226
334	10644	148222
335	10677	148214
336	10706	148145
337	10738	148112
338	10770	148083
339	10803	148065
340	10839	148092
341	10869	148047
342	10901	148005
343	10932	147971
344	10963	147922
345	10991	147849
346	11021	147786
347	11049	147704
348	11077	147632
349	11111	147630
350	11142	147586
351	11172	147533
352	11204	147504
353	11236	147466
354	11264	147394
355	11294	147330
356	11325	147291
357	11359	147289
358	11392	147276
359	11424	147244
360	11456	147225
361	11487	147184
362	11518	147135
363	11549	147093
364	11577	147020
365	11610	146997
366	11640	146949
367	11672	146922
368	11703	146874
369	11734	146835
370	11766	146806
371	11801	146815
372	11836	146831
373	11868	146797
374	11899	146766
375	11932	146746
376	11963	146698
377	11994	146659
378	12024	146610
379	12052	146536
380	12082	146480
381	12113	146442
382	12145	146413
383	12174	146343
384	12209	146360
385	12242	146336
386	12274	146315
387	12307	146289
388	12340	146277
389	12371	146241
390	12404	146226
391	12435	146178
392	12462	146093
393	12493	146055
394	12520	145968
395	12550	145910
396	12584	145911
397	12613	145850
398	12642	145779
399	12672	145728
400	12709	145757
401	12745	145778
402	12779	145779
403	12808	145716
404	12838	145666
405	12868	145611
406	12900	145581
407	12931	145544
408	12962	145502
409	12992	145456
410	13019	145364
411	13053	145357
412	13086	145340
413	13114	145274
414	13146	145245
415	13181	145250
416	13212	145205
417	13246	145203
418	13304	145464
419	13340	145473
420	13371	145430
421	13399	145367
422	13428	145298
423	13457	145242
424	13486	145174
425	13514	145101
426	13547	145088
427	13577	145042
428	13609	145008
429	13639	144959
430	13671	144931
431	13702	144893
432	13734	144861
433	13766	144832
434	13797	144792
435	13833	144804
436	13864	144764
437	13894	144717
438	13923	144658
439	13956	144638
440	13984	144566
441	14015	144532
442	14046	144490
443	14076	144442
444	14109	144424
445	14139	144371
446	14170	144339
447	14201	144293
448	14232	144255
449	14261	144195
450	14293	144174
451	14326	144152
452	14358	144126
453	14388	144074
454	14417	144014
455	14447	143963
456	14476	143909
457	14504	143844
458	14538	143833
459	14570	143800
460	14601	143761
461	14633	143738
462	14666	143720
463	14695	143664
464	14727	143636
465	14755	143562
466	14787	143535
467	14821	143530
468	14853	143499
469	14880	143427
470	14912	143390
471	14941	143335
472	14971	143291
473	15002	143248
474	15036	143238
475	15068	143209
476	15098	143166
477	15131	143151
478	15164	143125
479	15193	143072
480	15223	143024
481	15254	142983
482	15283	142930
483	15315	142901
484	15346	142865
485	15375	142804
486	15406	142769
487	15434	142709
488	15466	142676
489	15496	142627
490	15526	142586
491	15557	142545
492	15589	142519
493	15620	142481
494	15649	142428
495	15682	142404
496	15712	142364
497	15743	142320
498	15776	142302
499	15803	142230
500	15833	142189
501	15863	142135
502	15892	142082
503	15921	142032
504	15954	142011
505	15985	141970
506	16017	141946
507	16046	141895
508	16082	141896
509	16113	141865
510	16145	141829
511	16174	141779
512	16204	141733
513	16236	141709
514	16267	141669
515	16299	141642
516	16328	141583
517	16353	141500
518	16380	141428
519	16416	141435
520	16447	141395
521	16478	141357
522	16511	141340
523	16537	141263
524	16567	141221
525	16597	141175
526	16629	141144
527	16657	141086
528	16687	141039
529	16718	141002
530	16750	140977
531	16781	140942
532	16810	140890
533	16837	140820
534	16865	140756
535	16898	140736
536	16933	140734
537	16964	140699
538	16995	140658
539	17028	140645
540	17063	140637
541	17117	140792
542	17165	140898
543	17197	140866
544	17231	140853
545	17276	140931
546	17311	140925
547	17336	140844
548	17369	140820
549	17400	140785
550	17434	140774
551	17466	140743
552	17499	140720
553	17529	140680
554	17563	140662
555	17592	140616
556	17624	140581
557	17655	140548
558	17683	140488
559	17712	140434
560	17744	140403
561	17775	140370
562	17806	140336
563	17838	140301
564	17870	140273
565	17900	140232
566	17932	140203
567	17963	140163
568	17992	140116
569	18023	140075
570	18055	140046
571	18087	140018
572	18118	139983
573	18151	139959
574	18182	139926
575	18214	139900
576	18244	139856
577	18276	139826
578	18307	139785
579	18335	139731
580	18369	139718
581	18403	139705
582	18435	139674
583	18466	139638
584	18499	139613
585	18528	139567
586	18555	139500
587	18586	139459
588	18618	139431
589	18651	139408
590	18682	139378
591	18712	139334
592	18746	139315
593	18777	139283
594	18808	139245
595	18836	139186
596	18867	139154
597	18901	139140
598	18934	139117
599	18966	139084
600	18996	139047
601	19031	139037
602	19062	139002
603	19091	138948
604	19121	138910
605	19155	138894
606	19189	138879
607	19221	138853
608	19255	138833
609	19281	138767
610	19312	138730
611	19345	138708
612	19378	138682
613	19409	138645
614	19440	138614
615	19471	138579
616	19503	138547
617	19533	138504
618	19568	138494
619	19595	138430
620	19626	138397
621	19659	138372
622	19691	138347
623	19720	138299
624	19745	138221
625	19771	138150
626	19797	138077
627	19831	138061
628	19861	138021
629	19892	137985
630	19922	137940
631	19954	137910
632	19984	137873
633	20015	137833
634	20047	137804
635	20077	137764
636	20111	137746
637	20143	137719
638	20174	137684
639	20209	137675
640	20244	137670
641	20273	137619
642	20304	137581
643	20338	137567
644	20369	137533
645	20401	137503
646	20434	137479
647	20464	137440
648	20496	137413
649	20529	137386
650	20560	137356
651	20597	137359
652	20629	137330
653	20659	137285
654	20691	137258
655	20720	137212
656	20748	137157
657	20778	137112
658	20810	137086
659	20842	137053
660	20873	137022
661	20903	136978
662	20935	136946
663	20964	136902
664	20995	136863
665	21029	136849
666	21061	136823
667	21094	136796
668	21123	136749
669	21154	136716
670	21184	136673
671	21212	136619
672	21242	136575
673	21271	136528
674	21303	136499
675	21333	136456
676	21366	136436
677	21396	136394
678	21429	136370
679	21459	136328
680	21491	136300
681	21520	136251
682	21552	136223
683	21584	136199
684	21617	136174
685	21648	136140
686	21678	136100
687	21707	136052
688	21738	136018
689	21771	135990
690	21806	135983
691	21842	135981
692	21871	135930
693	21901	135889
694	21933	135861
695	21965	135830
696	21996	135797
697	22030	135779
698	22060	135741
699	22091	135705
700	22123	135678
701	22151	135620
702	22180	135577
703	22210	135537
704	22247	135535
705	22278	135502
706	22308	135458
707	22351	135498
708	22396	135545
709	22436	135567
710	22467	135534
711	22499	135501
712	22531	135474
713	22561	135430
714	22591	135391
715	22621	135351
716	22648	135290
717	22673	135217
718	22700	135159
719	22733	135136
720	22764	135106
721	22793	135054
722	22825	135028
723	22857	134996
724	22889	134966
725	22920	134931
726	22948	134881
727	22979	134849
728	23012	134822
729	23041	134774
730	23072	134742
731	23100	134689
732	23130	134646
733	23154	134576
734	23180	134507
735	23211	134477
736	23244	134453
737	23277	134431
738	23310	134406
739	23341	134372
740	23376	134358
741	23408	134332
742	23440	134302
743	23470	134264
744	23498	134210
745	23523	134140
746	23550	134083
747	23583	134057
748	23615	134029
749	23646	133996
750	23677	133961
751	23708	133928
752	23739	133894
753	23773	133873
754	23804	133839
755	23836	133813
756	23865	133764
757	23896	133729
758	23926	133694
759	23956	133654
760	23987	133619
761	24016	133574
762	24045	133528
763	24079	133508
764	24111	133479
765	24138	133422
766	24169	133388
767	24201	133358
768	24234	133337
769	24269	133325
770	24301	133293
771	24331	133257
772	24361	133217
773	24391	133174
774	24422	133141
775	24450	133090
776	24477	133033
777	24504	132979
778	24536	132950
779	24569	132927
780	24602	132904
781	24634	132874
782	24663	132832
783	24692	132786
784	24724	132757
785	24757	132735
786	24788	132698
787	24820	132671
788	24851	132637
789	24882	132601
790	24912	132561
791	24944	132534
792	24971	132479
793	24999	132428
794	25032	132405
795	25066	132383
796	25097	132351
797	25130	132331
798	25163	132303
799	25192	132262
800	25226	132240
801	25258	132214
802	25288	132171
803	25318	132135
804	25350	132104
805	25381	132069
806	25413	132044
807	25440	131987
808	25472	131958
809	25503	131923
810	25535	131899
811	25565	131855
812	25597	131828
813	25626	131786
814	25658	131754
815	25688	131717
816	25722	131697
817	25755	131675
818	25787	131645
819	25818	131612
820	25849	131575
821	25879	131539
822	25911	131509
823	25939	131459
824	25970	131427
825	26004	131407
826	26035	131372
827	26065	131335
828	26098	131312
829	26133	131299
830	26164	131264
831	26195	131231
832	26229	131209
833	26260	131174
834	26295	131162
835	26325	131122
836	26357	131095
837	26387	131058
838	26415	131009
839	26440	130943
840	26472	130914
841	26530	131015
842	26561	130978
843	26594	130957
844	26630	130944
845	26660	130908
846	26693	130882
847	26722	130839
848	26755	130816
849	26786	130782
850	26819	130754
851	26850	130720
852	26882	130691
853	26910	130643
854	26940	130604
855	26969	130564
856	27004	130546
857	27035	130512
858	27067	130486
859	27098	130450
860	27129	130417
861	27160	130382
862	27192	130352
863	27224	130323
864	27255	130292
865	27288	130264
866	27320	130237
867	27351	130205
868	27385	130181
869	27417	130153
870	27451	130135
871	27482	130102
872	27512	130064
873	27543	130028
874	27577	130008
875	27609	129977
876	27640	129942
877	27673	129921
878	27704	129888
879	27736	129858
880	27768	129826
881	27800	129800
882	27831	129766
883	27862	129728
884	27895	129704
885	27926	129672
886	27955	129630
887	27988	129606
888	28018	129567
889	28049	129531
890	28082	129506
891	28114	129479
892	28145	129445
893	28177	129415
894	28210	129391
895	28243	129365
896	28273	129325
897	28303	129288
898	28334	129254
899	28363	129211
900	28393	129170
901	28422	129131
902	28453	129094
903	28485	129065
904	28517	129037
905	28548	129006
906	28580	128975
907	28614	128956
908	28647	128929
909	28678	128895
910	28709	128862
911	28744	128846
912	28776	128817
913	28808	128786
914	28839	128754
915	28868	128711
916	28897	128668
917	28927	128630
918	28960	128605
919	28995	128589
920	29030	128570
921	29061	128539
922	29090	128494
923	29120	128458
924	29150	128420
925	29183	128394
926	29215	128364
927	29246	128331
928	29276	128294
929	29306	128255
930	29339	128228
931	29370	128195
932	29400	128159
933	29430	128119
934	29464	128098
935	29494	128060
936	29525	128028
937	29559	128005
938	29588	127966
939	29618	127927
940	29653	127908
941	29685	127880
942	29715	127840
943	29744	127798
944	29773	127760
945	29802	127716
946	29831	127672
947	29859	127627
948	29893	127605
949	29924	127574
950	29957	127549
951	29989	127517
952	30020	127485
953	30052	127457
954	30085	127430
955	30116	127396
956	30148	127366
957	30180	127337
958	30213	127313
959	30243	127273
960	30274	127240
961	30301	127189
962	30330	127149
963	30364	127126
964	30395	127094
965	30427	127065
966	30458	127030
967	30488	126994
968	30521	126966
969	30551	126931
970	30583	126900
971	30615	126872
972	30645	126834
973	30676	126799
974	30709	126776
975	30739	126737
976	30764	126678
977	30792	126633
978	30825	126609
979	30860	126591
980	30891	126556
981	30922	126522
982	30951	126482
983	30977	126429
984	31011	126405
985	31044	126383
986	31078	126361
987	31109	126326
988	31139	126291
989	31171	126258
990	31203	126230
991	31232	126190
992	31260	126145
993	31292	126115
994	31325	126090
995	31358	126064
996	31390	126035
997	31422	126004
998	31454	125973
999	31485	125942
1000	31513	125896
1001	31544	125863
1002	31576	125834
1003	31607	125801
1004	31637	125764
1005	31667	125724
1006	31696	125686
1007	31725	125643
1008	31758	125616
1009	31793	125601
1010	31828	125583
1011	31860	125554
1012	31890	125514
1013	31919	125475
1014	31950	125439
1015	31983	125416
1016	32015	125386
1017	32045	125350
1018	32077	125319
1019	32109	125289
1020	32139	125254
1021	32169	125216
1022	32198	125173
1023	32224	125122
1024	32258	125098
1025	32287	125060
1026	32321	125038
1027	32354	125010
1028	32383	124968
1029	32411	124926
1030	32442	124891
1031	32472	124855
1032	32506	124832
1033	32533	124784
1034	32565	124753
1035	32596	124722
1036	32625	124679
1037	32654	124639
1038	32682	124595
