iter	Passed	Remaining
467	16176	156648
468	16208	156591
469	16241	156536
470	16273	156482
471	16308	156451
472	16340	156396
473	16372	156332
474	16402	156259
475	16432	156176
476	16465	156126
477	16494	156046
478	16529	156010
479	16569	156029
480	16609	156047
481	16642	155997
482	16676	155956
483	16707	155891
484	16741	155847
485	16778	155839
486	16810	155778
487	16841	155713
488	16869	155622
489	16899	155545
490	16932	155497
491	16967	155469
492	17001	155429
493	17034	155379
494	17065	155311
495	17094	155225
496	17126	155167
497	17156	155098
498	17187	155033
499	17217	154961
500	17251	154916
501	17283	154862
502	17317	154821
503	17347	154753
504	17381	154710
505	17410	154633
506	17445	154603
507	17477	154548
508	17513	154524
509	17546	154476
510	17577	154410
511	17607	154337
512	17639	154289
513	17672	154242
514	17704	154180
515	17732	154094
516	17765	154049
517	17804	154054
518	17847	154094
519	17886	154097
520	17921	154068
521	17961	154087
522	17999	154082
523	18033	154042
524	18068	154009
525	18106	154006
526	18141	153980
527	18174	153931
528	18205	153870
529	18235	153799
530	18267	153742
531	18299	153691
532	18333	153651
533	18364	153590
534	18396	153535
535	18429	153484
536	18461	153431
537	18496	153405
538	18555	153576
539	18592	153560
540	18623	153498
541	18655	153445
542	18685	153376
543	18717	153314
544	18747	153249
545	18780	153202
546	18807	153109
547	18839	153054
548	18870	152989
549	18900	152922
550	18936	152898
551	18969	152851
552	19001	152799
553	19034	152760
554	19066	152705
555	19097	152640
556	19130	152594
557	19162	152541
558	19192	152477
559	19223	152413
560	19257	152375
561	19288	152314
562	19317	152239
563	19347	152175
564	19375	152087
565	19408	152042
566	19449	152065
567	19487	152057
568	19524	152042
569	19560	152021
570	19595	151997
571	19635	152003
572	19677	152026
573	19712	152000
574	19750	151996
575	19787	151975
576	19817	151913
577	19851	151875
578	19884	151827
579	19905	151690
580	19940	151664
581	19973	151622
582	20007	151581
583	20039	151529
584	20069	151464
585	20102	151418
586	20136	151380
587	20168	151333
588	20202	151294
589	20234	151246
590	20268	151208
591	20300	151160
592	20330	151093
593	20362	151036
594	20391	150964
595	20421	150896
596	20455	150864
597	20483	150784
598	20516	150740
599	20548	150687
600	20578	150620
601	20608	150560
602	20632	150451
603	20664	150395
604	20696	150348
605	20724	150269
606	20758	150234
607	20789	150179
608	20823	150139
609	20856	150095
610	20889	150055
611	20923	150017
612	20956	149979
613	20987	149919
614	21018	149864
615	21052	149826
616	21080	149752
617	21112	149700
618	21141	149629
619	21172	149576
620	21202	149508
621	21233	149452
622	21267	149417
623	21296	149347
624	21329	149304
625	21358	149235
626	21388	149172
627	21417	149101
628	21449	149055
629	21481	149004
630	21516	148975
631	21550	148944
632	21583	148902
633	21616	148857
634	21648	148815
635	21680	148763
636	21712	148716
637	21744	148666
638	21777	148624
639	21808	148572
640	21843	148539
641	21878	148517
642	21909	148459
643	21939	148400
644	21962	148287
645	21994	148239
646	22025	148187
647	22056	148129
648	22089	148093
649	22120	148040
650	22154	148001
651	22185	147947
652	22218	147906
653	22251	147865
654	22286	147837
655	22326	147848
656	22359	147803
657	22395	147783
658	22427	147733
659	22454	147657
660	22493	147652
661	22534	147667
662	22576	147680
663	22616	147689
664	22656	147690
665	22686	147635
666	22721	147607
667	22754	147564
668	22789	147534
669	22823	147504
670	22855	147451
671	22888	147413
672	22922	147375
673	22953	147324
674	22986	147285
675	23019	147240
676	23052	147203
677	23082	147144
678	23113	147091
679	23144	147038
680	23178	147000
681	23209	146946
682	23243	146913
683	23277	146878
684	23309	146834
685	23342	146790
686	23375	146749
687	23409	146718
688	23444	146689
689	23477	146647
690	23512	146618
691	23545	146579
692	23580	146549
693	23615	146526
694	23649	146492
695	23683	146456
696	23720	146439
697	23755	146410
698	23787	146365
699	23815	146297
700	23855	146299
701	23891	146275
702	23927	146251
703	23957	146198
704	23990	146155
705	24015	146065
706	24048	146028
707	24085	146007
708	24121	145988
709	24154	145948
710	24184	145887
711	24215	145838
712	24248	145797
713	24277	145733
714	24304	145656
715	24332	145589
716	24375	145606
717	24420	145636
718	24461	145643
719	24495	145612
720	24537	145625
721	24574	145609
722	24607	145570
723	24636	145505
724	24668	145459
725	24698	145402
726	24726	145333
727	24753	145257
728	24782	145190
729	24809	145116
730	24851	145131
731	24890	145127
732	24933	145145
733	24971	145132
734	25011	145136
735	25045	145101
736	25077	145054
737	25111	145020
738	25142	144971
739	25174	144924
740	25205	144870
741	25229	144783
742	25260	144729
743	25288	144660
744	25318	144601
745	25346	144538
746	25378	144491
747	25410	144447
748	25446	144421
749	25482	144402
750	25521	144392
751	25555	144359
752	25592	144343
753	25628	144322
754	25662	144285
755	25694	144241
756	25729	144215
757	25759	144160
758	25787	144092
759	25818	144042
760	25858	144039
761	25894	144017
762	25930	143992
763	25968	143981
764	25999	143930
765	26031	143886
766	26065	143852
767	26095	143795
768	26131	143772
769	26159	143707
770	26189	143649
771	26222	143611
772	26253	143559
773	26282	143500
774	26320	143487
775	26354	143454
776	26391	143436
777	26426	143409
778	26459	143367
779	26492	143332
780	26529	143311
781	26562	143274
782	26590	143209
783	26624	143175
784	26657	143133
785	26688	143084
786	26721	143048
787	26750	142986
788	26780	142933
789	26814	142896
790	26848	142865
791	26879	142814
792	26907	142748
793	26935	142683
794	26963	142618
795	26993	142561
796	27024	142515
797	27061	142496
798	27091	142441
799	27122	142394
800	27157	142363
801	27191	142330
802	27224	142294
803	27257	142253
804	27289	142211
805	27314	142130
806	27343	142072
807	27372	142010
808	27412	142011
809	27446	141974
810	27480	141942
811	27511	141894
812	27542	141846
813	27573	141796
814	27606	141758
815	27637	141708
816	27670	141670
817	27703	141631
818	27736	141592
819	27767	141544
820	27802	141519
821	27834	141473
822	27863	141418
823	27892	141356
824	27915	141270
825	27952	141250
826	27990	141237
827	28026	141215
828	28061	141187
829	28096	141159
830	28131	141129
831	28161	141076
832	28191	141023
833	28223	140981
834	28256	140942
835	28286	140889
836	28327	140892
837	28360	140856
838	28392	140812
839	28441	140851
840	28488	140883
841	28520	140842
842	28553	140801
843	28582	140744
844	28612	140691
845	28643	140644
846	28673	140592
847	28701	140530
848	28734	140489
849	28763	140432
850	28793	140380
851	28822	140322
852	28850	140261
853	28880	140209
854	28909	140153
855	28941	140111
856	28973	140067
857	29006	140029
858	29041	139999
859	29072	139954
860	29107	139926
861	29138	139876
862	29169	139828
863	29199	139780
864	29229	139726
865	29261	139683
866	29293	139643
867	29323	139590
868	29351	139531
869	29380	139471
870	29414	139440
871	29445	139393
872	29479	139359
873	29515	139337
874	29546	139291
875	29578	139247
876	29611	139209
877	29639	139150
878	29670	139103
879	29704	139071
880	29737	139031
881	29772	139005
882	29807	138979
883	29841	138947
884	29878	138927
885	29914	138901
886	29946	138860
887	29980	138826
888	30016	138806
889	30051	138777
890	30091	138772
891	30124	138733
892	30156	138691
893	30190	138659
894	30226	138638
895	30258	138593
896	30290	138552
897	30319	138497
898	30348	138443
899	30383	138413
900	30418	138385
901	30449	138340
902	30483	138304
903	30518	138278
904	30554	138256
905	30585	138210
906	30618	138170
907	30652	138139
908	30693	138137
909	30725	138093
910	30757	138055
911	30787	138005
912	30815	137943
913	30842	137879
914	30877	137852
915	30909	137811
916	30943	137777
917	30973	137729
918	31004	137682
919	31034	137630
920	31067	137595
921	31101	137561
922	31133	137520
923	31164	137473
924	31198	137442
925	31229	137396
926	31260	137350
927	31292	137309
928	31325	137273
929	31360	137244
930	31396	137218
931	31425	137164
932	31458	137127
933	31500	137129
934	31551	137173
935	31607	137237
936	31644	137216
937	31687	137222
938	31731	137234
939	31812	137402
940	31854	137403
941	31909	137462
942	31963	137515
943	32036	137648
944	32114	137801
945	32177	137893
946	32228	137931
947	32267	137921
948	32300	137882
949	32341	137874
950	32424	138050
951	32466	138052
952	32503	138030
953	32540	138006
954	32581	138003
955	32617	137976
956	32652	137946
957	32692	137937
958	32725	137897
959	32753	137836
960	32782	137782
961	32810	137723
962	32849	137707
963	32899	137739
964	32934	137711
965	32968	137674
966	33002	137641
967	33033	137595
968	33065	137552
969	33096	137505
970	33128	137462
971	33159	137413
972	33192	137377
973	33224	137330
974	33257	137295
975	33288	137248
976	33319	137199
977	33350	137154
978	33381	137105
979	33412	137059
980	33444	137016
981	33475	136969
982	33506	136922
983	33537	136875
984	33572	136844
985	33602	136793
986	33633	136748
987	33686	136791
988	33727	136784
989	33758	136737
990	33788	136689
991	33818	136638
992	33855	136614
993	33883	136558
994	33915	136514
995	33943	136453
996	33975	136413
997	34001	136348
998	34033	136304
999	34065	136260
1000	34097	136219
1001	34126	136164
1002	34158	136121
1003	34187	136070
1004	34216	136016
1005	34246	135966
1006	34277	135920
1007	34312	135887
1008	34348	135862
1009	34382	135828
1010	34415	135790
1011	34448	135751
1012	34481	135713
1013	34513	135671
1014	34547	135636
1015	34578	135590
1016	34610	135548
1017	34643	135511
1018	34683	135498
1019	34721	135481
1020	34754	135444
1021	34784	135395
1022	34812	135335
1023	34840	135278
1024	34876	135253
1025	34914	135232
1026	34952	135214
1027	34987	135184
1028	35025	135166
1029	35063	135148
1030	35100	135126
1031	35134	135091
1032	35166	135049
1033	35194	134991
1034	35221	134932
1035	35250	134878
1036	35288	134859
1037	35328	134846
1038	35375	134863
1039	35425	134888
1040	35463	134871
1041	35501	134850
1042	35538	134828
1043	35589	134858
1044	35626	134836
1045	35664	134817
1046	35694	134767
1047	35726	134723
1048	35755	134672
1049	35790	134639
1050	35831	134633
1051	35871	134621
1052	35911	134607
1053	35949	134589
1054	35990	134578
1055	36025	134549
1056	36063	134530
1057	36102	134514
1058	36143	134505
1059	36184	134496
1060	36213	134442
1061	36244	134396
1062	36272	134340
1063	36302	134291
1064	36344	134285
1065	36381	134262
1066	36417	134235
1067	36454	134211
1068	36490	134186
1069	36526	134158
1070	36567	134148
1071	36603	134120
1072	36640	134098
1073	36680	134083
1074	36716	134057
1075	36754	134038
1076	36786	133996
1077	36816	133948
1078	36847	133899
1079	36877	133850
1080	36913	133823
1081	36950	133800
