iter	RMSE
485	323.5086678
486	323.4585667
487	323.3538815
488	323.3099487
489	323.2743868
490	323.201011
491	323.1235277
492	323.0641907
493	323.0033961
494	322.9582477
495	322.9064562
496	322.8040334
497	322.7800289
498	322.7026791
499	322.5993961
500	322.5053015
501	322.3525876
502	322.2834366
503	322.2262979
504	322.2059169
505	322.127407
506	322.0770443
507	322.0546743
508	321.9731973
509	321.9216151
510	321.8985939
511	321.8309697
512	321.7836655
513	321.6846579
514	321.5872306
515	321.5688989
516	321.5414865
517	321.4876778
518	321.412212
519	321.337024
520	321.2894285
521	321.2246448
522	321.1779377
523	321.1057603
524	321.0141708
525	320.9989328
526	320.9258566
527	320.8699055
528	320.8070939
529	320.7191232
530	320.6316414
531	320.5908039
532	320.5034713
533	320.4154926
534	320.3604508
535	320.3452783
536	320.2299678
537	320.1415806
538	320.0852878
539	320.03948
540	320.0249348
541	319.9557274
542	319.910002
543	319.8431383
544	319.7833749
545	319.7115971
546	319.6984581
547	319.6770867
548	319.6002907
549	319.4729539
550	319.3688446
551	319.2752188
552	319.2271214
553	319.1712721
554	319.1593357
555	319.0754302
556	318.9936474
557	318.9161469
558	318.8342813
559	318.7689064
560	318.6992456
561	318.6178386
562	318.5646716
563	318.5072302
564	318.4522509
565	318.3753597
566	318.2900993
567	318.2336424
568	318.1021987
569	318.0245192
570	317.9807028
571	317.8391033
572	317.7874291
573	317.6496168
574	317.5755947
575	317.5227878
576	317.4895411
577	317.4560128
578	317.3528954
579	317.3500191
580	317.2880979
581	317.2217692
582	317.157301
583	317.0781416
584	317.0577456
585	316.9951632
586	316.9340244
587	316.8209996
588	316.7120262
589	316.6396543
590	316.6225016
591	316.5820673
592	316.567717
593	316.530798
594	316.4774331
595	316.4154533
596	316.3374958
597	316.2897149
598	316.209888
599	316.1504472
600	316.0802151
601	315.9585247
602	315.9559879
603	315.8718638
604	315.8080399
605	315.7543036
606	315.7075282
607	315.6000278
608	315.5645499
609	315.4715636
610	315.408532
611	315.3646751
612	315.3165205
613	315.3044537
614	315.2637505
615	315.2017545
616	315.1687794
617	315.1178236
618	315.1061991
619	315.0148017
620	314.988641
621	314.9100182
622	314.855301
623	314.8216937
624	314.7539743
625	314.6796804
626	314.6596865
627	314.6060525
628	314.5710834
629	314.5483351
630	314.5162953
631	314.4640552
632	314.3572598
633	314.310327
634	314.265178
635	314.1779025
636	314.0993273
637	314.0882505
638	314.0487292
639	313.9634565
640	313.9176923
641	313.842006
642	313.7131843
643	313.658695
644	313.6564797
645	313.5863545
646	313.535209
647	313.4418323
648	313.4313719
649	313.4177931
650	313.3576562
651	313.3228536
652	313.289466
653	313.2098424
654	313.1513925
655	313.1472699
656	313.0580179
657	312.9893165
658	312.9428811
659	312.9409393
660	312.8896904
661	312.8509458
662	312.7461689
663	312.7005222
664	312.6490764
665	312.6069063
666	312.5324009
667	312.5183894
668	312.5117146
669	312.4566272
670	312.3907998
671	312.3401584
672	312.3118221
673	312.2555439
674	312.1916603
675	312.1152304
676	312.0545972
677	312.00372
678	311.958525
679	311.9104645
680	311.8168591
681	311.7730922
682	311.7020305
683	311.6582524
684	311.5757522
685	311.5263094
686	311.4958888
687	311.4251314
688	311.337186
689	311.2453606
690	311.1672374
691	311.1198959
692	311.0742381
693	311.017723
694	310.9399695
695	310.9050911
696	310.8551404
697	310.8470128
698	310.7860498
699	310.7317319
700	310.6590048
701	310.6087365
702	310.5380992
703	310.5011691
704	310.4477066
705	310.4459328
706	310.4277593
707	310.3704768
708	310.361717
709	310.2766593
710	310.2689109
711	310.1699035
712	310.0580035
713	309.9956829
714	309.9595325
715	309.9514548
716	309.9236508
717	309.8541273
718	309.8040588
719	309.711991
720	309.6164796
721	309.5790013
722	309.5375945
723	309.5300169
724	309.4866599
725	309.4340289
726	309.4082494
727	309.3669324
728	309.3524051
729	309.2967696
730	309.2210959
731	309.1356394
732	309.0648449
733	309.0201657
734	308.9996188
735	308.9720083
736	308.9183954
737	308.8601714
738	308.8324975
739	308.7440777
740	308.6789257
741	308.6721307
742	308.5945048
743	308.5254164
744	308.4875741
745	308.4558701
746	308.3953255
747	308.3244355
748	308.2642515
749	308.234683
750	308.1715966
751	308.0968103
752	308.0115155
753	307.979934
754	307.9123369
755	307.8815066
756	307.8469314
757	307.7746417
758	307.7682246
759	307.7629395
760	307.7529234
761	307.6948114
762	307.6610627
763	307.5944379
764	307.5666144
765	307.5172225
766	307.4681458
767	307.4028024
768	307.3249314
769	307.3204218
770	307.3162604
771	307.2763954
772	307.2442304
773	307.2135142
774	307.1794817
775	307.1116486
776	307.0836197
777	307.0788961
778	307.0521725
779	307.0059567
780	306.9553745
781	306.8745611
782	306.8700793
783	306.8453057
784	306.7807553
785	306.7647019
786	306.7165349
787	306.636525
788	306.5709414
789	306.550463
790	306.5165664
791	306.4925944
792	306.4697631
793	306.4461833
794	306.426243
795	306.3505718
796	306.3026945
797	306.2114027
798	306.1546794
799	306.1361762
800	306.1277378
801	306.1069422
802	306.0993753
803	306.0829714
804	306.0317226
805	306.0033493
806	305.944849
807	305.8837232
808	305.8275761
809	305.7721381
810	305.6989268
811	305.6313581
812	305.5699838
813	305.516458
814	305.4696707
815	305.4437933
816	305.4069552
817	305.3417403
818	305.2429019
819	305.1877314
820	305.1102004
821	305.0937627
822	305.0737303
823	305.0177489
824	305.0113756
825	304.9711714
826	304.9483191
827	304.8896061
828	304.8794684
829	304.8407909
830	304.8252772
831	304.7963286
832	304.7464766
833	304.7006898
834	304.6454889
835	304.5958036
836	304.589458
837	304.5564128
838	304.5372483
839	304.4715114
840	304.4013769
841	304.3751765
842	304.3141058
843	304.2451943
844	304.2314492
845	304.1654314
846	304.1224008
847	304.1095394
848	304.0777929
849	304.0289969
850	304.0035657
851	303.997235
852	303.9403125
853	303.9210307
854	303.897927
855	303.8474921
856	303.7822205
857	303.6916598
858	303.6336708
859	303.572146
860	303.533312
861	303.5037801
862	303.4814244
863	303.4286896
864	303.3473278
865	303.2690119
866	303.2378345
867	303.1884571
868	303.1192936
869	303.085976
870	303.0802288
871	303.0557025
872	302.9992138
873	302.9429486
874	302.8806491
875	302.8296484
876	302.8000483
877	302.793638
878	302.7724703
879	302.7129889
880	302.6542411
881	302.6000674
882	302.5679631
883	302.5226534
884	302.4776732
885	302.4325428
886	302.4144135
887	302.3978268
888	302.3242795
889	302.2827691
890	302.2610875
891	302.2065578
892	302.1375319
893	302.1107157
894	302.0604103
895	302.0073336
896	301.9494004
897	301.9202103
898	301.8941909
899	301.8484535
900	301.8253229
901	301.7762182
902	301.7341022
903	301.6721751
904	301.5854004
905	301.5750914
906	301.5454715
907	301.5326663
908	301.4858766
909	301.4413183
910	301.3785802
911	301.3320231
912	301.2790269
913	301.2579466
914	301.1947556
915	301.1483823
916	301.0873099
917	301.0256055
918	300.9789924
919	300.9361585
920	300.897262
921	300.8558967
922	300.8133359
923	300.7541746
924	300.6932258
925	300.6526491
926	300.6307854
927	300.5771136
928	300.4932481
929	300.4843077
930	300.407511
931	300.3507878
932	300.3182738
933	300.2428382
934	300.208402
935	300.1403309
936	300.1247725
937	300.0837196
938	300.0718164
939	300.0184067
940	299.9663895
941	299.9183984
942	299.8788033
943	299.8251123
944	299.7773373
945	299.7337471
946	299.6892049
947	299.6323186
948	299.5702363
949	299.5413099
950	299.4921745
951	299.4603372
952	299.4189075
953	299.3668016
954	299.3165295
955	299.2722552
956	299.2022851
957	299.1192672
958	299.1009775
959	299.07849
960	299.0504801
961	299.0092395
962	298.9741223
963	298.9398344
964	298.9231067
965	298.8818391
966	298.8635643
967	298.8050661
968	298.729101
969	298.6932388
970	298.671628
971	298.6155319
972	298.5883943
973	298.5439324
974	298.4840367
975	298.4351691
976	298.3725385
977	298.331147
978	298.293226
979	298.2125837
980	298.1668835
981	298.1050946
982	298.0962747
983	298.0238866
984	297.9784709
985	297.9363218
986	297.903792
987	297.8841893
988	297.8114416
989	297.774382
990	297.727198
991	297.685386
992	297.6389408
993	297.5690471
994	297.5221098
995	297.4881672
996	297.4451867
997	297.4346902
998	297.3927135
999	297.3668573
1000	297.3142138
1001	297.2403142
1002	297.2081065
1003	297.1760272
1004	297.1483785
1005	297.1270899
1006	297.0963573
1007	297.0457855
1008	296.982988
1009	296.9566482
1010	296.9207874
1011	296.8505547
1012	296.8263612
1013	296.802386
1014	296.7372499
1015	296.6963952
1016	296.6646553
1017	296.6431076
1018	296.6265554
1019	296.5504935
1020	296.5046358
1021	296.4775847
1022	296.4203094
1023	296.3894193
1024	296.352185
1025	296.3111901
1026	296.2893604
1027	296.2675588
1028	296.1998163
1029	296.123807
1030	296.1097098
1031	296.0364562
1032	295.9889162
1033	295.9231947
1034	295.8779489
1035	295.8353773
1036	295.7944706
1037	295.7512485
1038	295.6943197
1039	295.6293829
1040	295.5973341
1041	295.5616777
1042	295.4904147
1043	295.4531481
1044	295.4094501
1045	295.318271
1046	295.3021646
1047	295.2682901
1048	295.2628167
1049	295.2132877
1050	295.1592439
1051	295.1135843
1052	295.0506021
1053	295.0030668
1054	294.9769422
1055	294.924056
1056	294.8799176
1057	294.8492503
1058	294.8170075
1059	294.7629131
1060	294.725647
1061	294.6876249
1062	294.6519846
1063	294.6067068
1064	294.5534598
1065	294.5215976
1066	294.4796927
1067	294.4284712
1068	294.3938179
1069	294.3844084
1070	294.3290279
1071	294.3134325
1072	294.3008517
1073	294.2211731
1074	294.1484218
1075	294.0716959
1076	294.0079291
1077	293.9651008
1078	293.9390366
1079	293.9109503
1080	293.8560062
1081	293.8057691
