iter	RMSE
434	329.9891482
435	329.8087077
436	329.6679823
437	329.612927
438	329.4292413
439	329.3825209
440	329.2821581
441	329.171235
442	329.0924016
443	329.0349751
444	328.9762035
445	328.9382083
446	328.8419265
447	328.740367
448	328.6626297
449	328.6025276
450	328.5331313
451	328.3848202
452	328.3004858
453	328.1871189
454	328.1237221
455	328.0458491
456	328.0266455
457	327.9983486
458	327.8988452
459	327.8762383
460	327.850918
461	327.8324029
462	327.7619595
463	327.6619952
464	327.6044151
465	327.3836321
466	327.2998788
467	327.2235455
468	327.1769569
469	327.1086937
470	327.0503375
471	327.0103867
472	326.9411387
473	326.7904449
474	326.7328926
475	326.689293
476	326.619228
477	326.6106738
478	326.5410264
479	326.5039203
480	326.4527699
481	326.4072033
482	326.328633
483	326.160775
484	326.0429971
485	326.0053177
486	325.9111646
487	325.8389271
488	325.8041666
489	325.7268573
490	325.6604293
491	325.6203599
492	325.5113334
493	325.4157499
494	325.3501168
495	325.2866936
496	325.2540146
497	325.1414954
498	325.1217323
499	325.0230381
500	325.007985
501	324.9417515
502	324.8331169
503	324.7682933
504	324.7517256
505	324.680103
506	324.6186112
507	324.5171799
508	324.4687896
509	324.4011334
510	324.3439877
511	324.2563045
512	324.133139
513	324.0553218
514	323.9598518
515	323.8613591
516	323.7649448
517	323.7492555
518	323.6608538
519	323.6221011
520	323.5057453
521	323.4632497
522	323.4227851
523	323.3142335
524	323.2831888
525	323.208874
526	323.1162455
527	323.0535641
528	323.00274
529	322.9481435
530	322.9010398
531	322.8487363
532	322.8114768
533	322.7701029
534	322.6628927
535	322.6119399
536	322.537183
537	322.5019735
538	322.4575791
539	322.413128
540	322.2627193
541	322.2198389
542	322.1481313
543	322.0239858
544	321.9555501
545	321.9063162
546	321.7842932
547	321.6730369
548	321.5945534
549	321.5276918
550	321.4888317
551	321.4423461
552	321.4278381
553	321.3815704
554	321.3394443
555	321.2771286
556	321.1906548
557	321.0989011
558	321.0267865
559	320.9225144
560	320.8576371
561	320.7753641
562	320.7393852
563	320.6749727
564	320.5176968
565	320.4392206
566	320.400812
567	320.3606288
568	320.3275728
569	320.269352
570	320.1872829
571	320.1381814
572	320.0989561
573	320.0657882
574	319.998513
575	319.9169855
576	319.8666052
577	319.805781
578	319.7683988
579	319.62009
580	319.5850563
581	319.4995718
582	319.4698926
583	319.4311353
584	319.3714033
585	319.3368464
586	319.2538089
587	319.1747183
588	319.1180907
589	319.1036383
590	319.0780285
591	318.9966533
592	318.9501508
593	318.8625506
594	318.7905156
595	318.7326105
596	318.6927027
597	318.6820277
598	318.6113046
599	318.5191423
600	318.4355496
601	318.3889496
602	318.3227221
603	318.2312745
604	318.1433914
605	318.052027
606	318.0342201
607	317.9414106
608	317.9287926
609	317.8496141
610	317.7821157
611	317.7274458
612	317.6220787
613	317.5325415
614	317.49583
615	317.4249983
616	317.3377862
617	317.2744611
618	317.2163265
619	317.1843513
620	317.135194
621	317.1110133
622	317.0824717
623	317.0226334
624	316.9054251
625	316.9001532
626	316.8916424
627	316.8343061
628	316.7599003
629	316.6608505
630	316.6358646
631	316.5762065
632	316.5340274
633	316.4621291
634	316.3981223
635	316.312341
636	316.2514476
637	316.1660578
638	316.1357779
639	316.0868734
640	315.9910064
641	315.9888366
642	315.8893781
643	315.8504684
644	315.795835
645	315.7155184
646	315.6298141
647	315.5440267
648	315.4929686
649	315.4366645
650	315.3911161
651	315.3148141
652	315.2665064
653	315.1701873
654	315.0998838
655	315.086295
656	315.0593084
657	315.0535389
658	314.9731236
659	314.8966641
660	314.8626794
661	314.8420597
662	314.8352168
663	314.7393171
664	314.6346993
665	314.5886885
666	314.5086943
667	314.4860397
668	314.4617938
669	314.4163309
670	314.403681
671	314.2997495
672	314.2324125
673	314.188746
674	314.1083834
675	314.0684313
676	314.008231
677	313.9959507
678	313.9654844
679	313.9299828
680	313.869029
681	313.7851061
682	313.7112384
683	313.6522706
684	313.5872916
685	313.5534086
686	313.4672606
687	313.3994656
688	313.3584848
689	313.2785969
690	313.1755962
691	313.0926018
692	313.0601747
693	312.9512061
694	312.8425956
695	312.7823527
696	312.6901162
697	312.5903361
698	312.5481589
699	312.4885074
700	312.4567105
701	312.3949985
702	312.3683974
703	312.3558148
704	312.3051498
705	312.2611698
706	312.2199535
707	312.1510655
708	312.1213009
709	312.0577371
710	312.0130009
711	311.9584499
712	311.9095616
713	311.8811571
714	311.7927149
715	311.7414531
716	311.6892028
717	311.6510092
718	311.5305026
719	311.5011157
720	311.4926211
721	311.4283915
722	311.3361422
723	311.2407613
724	311.2153628
725	311.188093
726	311.1042201
727	311.0611679
728	311.0576957
729	311.0245268
730	310.9884713
731	310.949146
732	310.8822188
733	310.7853891
734	310.7136957
735	310.630656
736	310.548351
737	310.4727791
738	310.3917373
739	310.3373356
740	310.2719269
741	310.2601206
742	310.2560987
743	310.2090605
744	310.1811426
745	310.1190935
746	310.1136344
747	310.0256166
748	309.9400022
749	309.8169955
750	309.7606482
751	309.7353853
752	309.6904356
753	309.6514795
754	309.575448
755	309.5652754
756	309.5409285
757	309.4781505
758	309.4069316
759	309.3343828
760	309.2825919
761	309.2553433
762	309.2013708
763	309.1455708
764	309.0659468
765	309.0216008
766	308.9876828
767	308.9281569
768	308.8780638
769	308.8266335
770	308.7929962
771	308.7587041
772	308.7033657
773	308.6278698
774	308.5607778
775	308.5242293
776	308.4742957
777	308.4328691
778	308.3589461
779	308.3252109
780	308.248804
781	308.1694459
782	308.113608
783	308.0767065
784	308.0340154
785	307.998758
786	307.9197911
787	307.8792287
788	307.7883989
789	307.7402478
790	307.7309176
791	307.7154221
792	307.672923
793	307.6379873
794	307.6178893
795	307.6076686
796	307.5720235
797	307.5242294
798	307.4943805
799	307.4572161
800	307.3952612
801	307.3426865
802	307.2985462
803	307.2457805
804	307.1876606
805	307.1670982
806	307.1163718
807	307.0578986
808	307.0434583
809	306.9827629
810	306.8987194
811	306.8290941
812	306.7743487
813	306.6739389
814	306.6360078
815	306.6224038
816	306.5647159
817	306.5447448
818	306.487334
819	306.438689
820	306.4143257
821	306.3422198
822	306.3182904
823	306.276875
824	306.2342739
825	306.1997901
826	306.13031
827	306.0747462
828	306.0418508
829	305.9749132
830	305.900928
831	305.8737247
832	305.8314099
833	305.7768229
834	305.7381962
835	305.6865606
836	305.6526891
837	305.6200924
838	305.5653563
839	305.4909351
840	305.4706139
841	305.3798064
842	305.2871317
843	305.2415919
844	305.2285887
845	305.1678036
846	305.1368941
847	305.0795578
848	305.02705
849	304.9779344
850	304.9105457
851	304.819667
852	304.8083648
853	304.7709922
854	304.7245334
855	304.6996768
856	304.6291437
857	304.5778183
858	304.4930605
859	304.4378627
860	304.4076839
861	304.3845323
862	304.3117407
863	304.2486555
864	304.2269466
865	304.1707598
866	304.155167
867	304.1304051
868	304.1104898
869	304.0598332
870	303.9734262
871	303.9463255
872	303.9089524
873	303.8546144
874	303.8525066
875	303.8191462
876	303.7289192
877	303.6794239
878	303.649692
879	303.5800213
880	303.529223
881	303.515572
882	303.4528884
883	303.4156869
884	303.399158
885	303.3916973
886	303.353065
887	303.3226822
888	303.256435
889	303.2100619
890	303.1465579
891	303.1369126
892	303.0829611
893	302.9682159
894	302.868035
895	302.8148233
896	302.7572363
897	302.7382345
898	302.6869776
899	302.6380201
900	302.6048455
901	302.5079719
902	302.501561
903	302.4504996
904	302.3958937
905	302.3658941
906	302.3417656
907	302.3136096
908	302.2864747
909	302.2657275
910	302.2108376
911	302.1729085
912	302.1159766
913	302.0671036
914	302.048323
915	301.9629694
916	301.928209
917	301.8748706
918	301.8143878
919	301.7691438
920	301.7228823
921	301.6921901
922	301.6383399
923	301.6000947
924	301.5761785
925	301.5507146
926	301.5125371
927	301.5011035
928	301.4766212
929	301.3992572
930	301.3365481
931	301.2875174
932	301.2202835
933	301.1789388
934	301.1447265
935	301.1049697
936	301.0489008
937	301.0230943
938	300.9479446
939	300.9181863
940	300.849561
941	300.7919777
942	300.7507427
943	300.7202789
944	300.6812958
945	300.607171
946	300.5059723
947	300.4526232
948	300.3802998
949	300.3603305
950	300.3311391
951	300.305916
952	300.2703534
953	300.2376258
954	300.1765645
955	300.1397598
956	300.1059116
957	300.0618238
958	300.0226093
959	299.9841975
960	299.9493799
961	299.8761568
962	299.8236431
963	299.7830024
964	299.7703444
965	299.7459126
966	299.7133585
967	299.6795585
968	299.6572348
969	299.6287023
970	299.6153722
971	299.5868647
972	299.5642415
973	299.5063631
974	299.4785171
975	299.4487313
976	299.4141257
977	299.3864543
978	299.2871768
979	299.2655871
980	299.2468993
981	299.2104225
982	299.179869
983	299.1684561
984	299.1408155
985	299.103305
986	299.0623286
987	299.0362957
988	299.0009589
989	298.9301907
990	298.8675119
991	298.8619553
992	298.8404699
993	298.8211289
994	298.7421539
995	298.7399994
996	298.7348501
997	298.7328834
998	298.7059034
999	298.6513643
1000	298.6372706
1001	298.6144537
1002	298.5700269
1003	298.5012671
1004	298.4680606
1005	298.4020894
1006	298.3443725
1007	298.3002177
1008	298.2642395
1009	298.2062882
1010	298.1637419
1011	298.1331503
1012	298.0987662
1013	298.0497815
1014	298.0241666
1015	297.9888503
1016	297.9283664
1017	297.8986917
1018	297.8666419
1019	297.8484336
1020	297.8288129
1021	297.791488
1022	297.7424606
1023	297.7238032
1024	297.7092198
1025	297.7011887
1026	297.6757016
1027	297.6409598
1028	297.6360573
1029	297.6191209
1030	297.5967914
1031	297.5260104
1032	297.4669521
1033	297.4212505
1034	297.3748729
1035	297.3737681
1036	297.2867036
1037	297.2253977
1038	297.1653099
1039	297.1313001
1040	297.0799247
1041	297.064014
1042	297.0154284
1043	297.0040956
1044	296.9495895
1045	296.8736969
1046	296.809171
1047	296.7812799
1048	296.7361676
1049	296.6861535
1050	296.6736786
1051	296.6456239
1052	296.611978
1053	296.5781939
1054	296.5377173
1055	296.4894598
1056	296.4612784
