iter	Passed	Remaining
691	22624	140848
692	22652	140788
693	22684	140750
694	22719	140728
695	22748	140676
696	22778	140623
697	22804	140552
698	22830	140479
699	22866	140466
700	22898	140428
701	22928	140380
702	22963	140359
703	22993	140312
704	23024	140268
705	23054	140219
706	23086	140182
707	23118	140147
708	23157	140155
709	23189	140118
710	23221	140082
711	23250	140023
712	23280	139977
713	23308	139913
714	23337	139862
715	23369	139823
716	23403	139800
717	23435	139763
718	23466	139721
719	23497	139682
720	23529	139641
721	23561	139608
722	23591	139558
723	23626	139540
724	23659	139506
725	23691	139474
726	23723	139435
727	23754	139395
728	23784	139344
729	23811	139283
730	23837	139207
731	23868	139166
732	23903	139151
733	23938	139128
734	23972	139104
735	24005	139072
736	24054	139134
737	24086	139099
738	24118	139067
739	24164	139109
740	24204	139117
741	24238	139095
742	24266	139034
743	24293	138970
744	24319	138900
745	24351	138861
746	24384	138831
747	24416	138795
748	24453	138788
749	24484	138743
750	24519	138723
751	24552	138694
752	24585	138664
753	24616	138624
754	24648	138587
755	24678	138541
756	24709	138495
757	24739	138449
758	24768	138396
759	24794	138327
760	24823	138273
761	24855	138238
762	24887	138203
763	24920	138172
764	24953	138142
765	24986	138109
766	25017	138070
767	25049	138032
768	25081	137994
769	25112	137956
770	25146	137928
771	25177	137886
772	25210	137858
773	25242	137820
774	25274	137786
775	25302	137731
776	25332	137684
777	25365	137649
778	25399	137628
779	25430	137587
780	25463	137557
781	25494	137511
782	25526	137475
783	25560	137450
784	25591	137413
785	25623	137373
786	25655	137338
787	25688	137309
788	25720	137271
789	25753	137240
790	25781	137183
791	25813	137150
792	25842	137100
793	25869	137035
794	25899	136991
795	25932	136960
796	25963	136918
797	25993	136873
798	26027	136847
799	26057	136800
800	26089	136766
801	26121	136729
802	26156	136708
803	26191	136692
804	26224	136660
805	26253	136609
806	26284	136566
807	26312	136511
808	26339	136452
809	26371	136415
810	26406	136394
811	26438	136359
812	26470	136325
813	26500	136278
814	26534	136251
815	26565	136213
816	26596	136174
817	26628	136138
818	26661	136106
819	26694	136074
820	26725	136034
821	26758	136005
822	26787	135955
823	26812	135885
824	26838	135820
825	26869	135778
826	26901	135744
827	26933	135707
828	26965	135674
829	26998	135641
830	27031	135614
831	27062	135572
832	27095	135541
833	27125	135498
834	27158	135465
835	27190	135432
836	27223	135399
837	27253	135354
838	27283	135310
839	27313	135265
840	27351	135261
841	27382	135221
842	27414	135185
843	27446	135152
844	27478	135117
845	27509	135074
846	27541	135043
847	27573	135007
848	27605	134972
849	27637	134937
850	27670	134907
851	27703	134876
852	27735	134841
853	27763	134786
854	27793	134739
855	27821	134689
856	27855	134659
857	27885	134619
858	27919	134592
859	27951	134559
860	27983	134524
861	28013	134480
862	28049	134462
863	28080	134421
864	28110	134380
865	28144	134354
866	28174	134309
867	28207	134276
868	28237	134235
869	28267	134188
870	28295	134136
871	28328	134104
872	28362	134081
873	28395	134051
874	28429	134023
875	28459	133978
876	28490	133942
877	28522	133908
878	28554	133869
879	28584	133829
880	28616	133794
881	28646	133746
882	28678	133712
883	28707	133664
884	28734	133607
885	28764	133561
886	28798	133538
887	28830	133504
888	28862	133470
889	28894	133435
890	28927	133403
891	28957	133361
892	28991	133332
893	29023	133301
894	29055	133263
895	29087	133229
896	29120	133199
897	29148	133149
898	29179	133109
899	29210	133068
900	29238	133015
901	29266	132964
902	29298	132931
903	29332	132903
904	29362	132860
905	29391	132814
906	29425	132788
907	29455	132745
908	29490	132723
909	29524	132699
910	29553	132651
911	29583	132608
912	29616	132575
913	29642	132516
914	29670	132464
915	29697	132406
916	29725	132354
917	29758	132326
918	29789	132287
919	29824	132263
920	29852	132214
921	29883	132175
922	29916	132143
923	29948	132110
924	29980	132077
925	30013	132044
926	30043	132004
927	30074	131964
928	30107	131936
929	30138	131895
930	30168	131852
931	30197	131805
932	30233	131787
933	30264	131749
934	30295	131710
935	30327	131677
936	30361	131652
937	30390	131607
938	30423	131578
939	30455	131540
940	30491	131525
941	30519	131473
942	30551	131439
943	30583	131404
944	30620	131390
945	30648	131342
946	30710	131434
947	30744	131411
948	30775	131372
949	30808	131340
950	30842	131315
951	30873	131277
952	30906	131248
953	30938	131212
954	30982	131229
955	31016	131201
956	31048	131168
957	31080	131133
958	31112	131100
959	31140	131049
960	31171	131009
961	31203	130975
962	31236	130946
963	31267	130910
964	31299	130873
965	31336	130860
966	31368	130827
967	31401	130795
968	31429	130745
969	31459	130701
970	31490	130662
971	31522	130629
972	31553	130592
973	31586	130560
974	31615	130513
975	31641	130458
976	31668	130401
977	31702	130376
978	31734	130341
979	31762	130289
980	31792	130247
981	31823	130212
982	31857	130184
983	31885	130136
984	31915	130091
985	31944	130047
986	31977	130017
987	32010	129985
988	32043	129956
989	32074	129916
990	32108	129891
991	32139	129855
992	32169	129812
993	32199	129769
994	32233	129745
995	32260	129691
996	32289	129645
997	32315	129584
998	32346	129546
999	32376	129504
1000	32407	129467
1001	32437	129425
1002	32469	129392
1003	32500	129353
1004	32532	129319
1005	32564	129285
1006	32600	129267
1007	32630	129227
1008	32662	129194
1009	32693	129155
1010	32729	129136
1011	32761	129102
1012	32792	129067
1013	32822	129024
1014	32855	128995
1015	32888	128964
1016	32920	128930
1017	32950	128888
1018	32981	128850
1019	33013	128815
1020	33042	128773
1021	33071	128728
1022	33105	128699
1023	33131	128643
1024	33156	128581
1025	33184	128532
1026	33217	128502
1027	33248	128464
1028	33277	128422
1029	33308	128384
1030	33338	128342
1031	33368	128301
1032	33401	128270
1033	33434	128239
1034	33465	128203
1035	33493	128153
1036	33523	128114
1037	33553	128070
1038	33587	128047
1039	33617	128004
1040	33647	127964
1041	33681	127938
1042	33714	127909
1043	33744	127868
1044	33775	127830
1045	33807	127796
1046	33840	127767
1047	33868	127717
1048	33902	127691
1049	33933	127656
1050	33964	127617
1051	33996	127585
1052	34027	127545
1053	34053	127489
1054	34081	127443
1055	34105	127380
1056	34133	127332
