iter	RMSE
241	349.5293845
242	349.3759347
243	349.251621
244	349.1166999
245	348.9571187
246	348.8115132
247	348.6326126
248	348.4797392
249	348.4151548
250	348.2807352
251	348.1405712
252	348.0175311
253	347.8847965
254	347.7723653
255	347.4977828
256	347.2154049
257	347.0747577
258	346.947056
259	346.6829627
260	346.3281973
261	346.2208778
262	346.0875935
263	345.9530564
264	345.8081276
265	345.7223223
266	345.6207976
267	345.5032242
268	345.3905702
269	345.2520723
270	345.1694869
271	345.036398
272	344.9460933
273	344.7896595
274	344.6991618
275	344.4004183
276	344.2531556
277	344.1244551
278	344.0008533
279	343.950809
280	343.8408082
281	343.641716
282	343.5221824
283	343.4019302
284	343.306025
285	343.196064
286	343.0922504
287	342.9161654
288	342.8160722
289	342.7006941
290	342.6220695
291	342.5467754
292	342.3329869
293	342.2315697
294	342.0513369
295	341.9339821
296	341.8430338
297	341.758785
298	341.6885899
299	341.5189077
300	341.3789017
301	341.2307164
302	341.0533494
303	340.8797531
304	340.8091858
305	340.6500597
306	340.5497034
307	340.4665776
308	340.2989992
309	340.2529926
310	340.1641001
311	339.9241547
312	339.8262621
313	339.7213365
314	339.6939862
315	339.4803221
316	339.3317735
317	339.1798573
318	339.0510597
319	339.0017871
320	338.8995833
321	338.8016037
322	338.7097094
323	338.5649759
324	338.4902159
325	338.4160903
326	338.2865555
327	338.1534699
328	338.0230659
329	337.904028
330	337.7569311
331	337.6734646
332	337.5749748
333	337.4595826
334	337.3929307
335	337.3312991
336	337.2742613
337	337.1628896
338	337.0382148
339	336.9116588
340	336.8165841
341	336.6664721
342	336.4991823
343	336.3717348
344	336.286363
345	336.1775482
346	336.1566679
347	336.1183331
348	336.0339718
349	335.9434726
350	335.8726844
351	335.6853872
352	335.6087332
353	335.5797256
354	335.473556
355	335.2565589
356	335.2255109
357	335.1368101
358	334.9197949
359	334.8571864
360	334.7669458
361	334.6454486
362	334.5701748
363	334.4437412
364	334.3928784
365	334.3406694
366	334.2484768
367	334.1823754
368	334.1373389
369	334.0962295
370	334.037417
371	333.9505929
372	333.8622433
373	333.7825833
374	333.6017994
375	333.4595036
376	333.4033789
377	333.3232954
378	333.2508221
379	333.1586301
380	333.101033
381	333.0276369
382	332.9430856
383	332.8779394
384	332.7900614
385	332.7289715
386	332.6566091
387	332.5157476
388	332.4878049
389	332.3917052
390	332.2420426
391	332.1739574
392	332.095951
393	331.9498305
394	331.9154549
395	331.8379844
396	331.7571863
397	331.6995779
398	331.528489
399	331.3468655
400	331.2179464
401	331.1630431
402	331.020161
403	330.9626144
404	330.9050262
405	330.8238741
406	330.7506907
407	330.6530044
408	330.5135442
409	330.4233568
410	330.3117251
411	330.1233548
412	330.0264954
413	329.9060381
414	329.7904751
415	329.6791515
416	329.5587925
417	329.4966544
418	329.4087117
419	329.3489599
420	329.3154367
421	329.1995184
422	329.1022344
423	329.0580212
424	329.0495966
425	328.9531267
426	328.8856224
427	328.813089
428	328.7172866
429	328.6040798
430	328.573946
431	328.5010727
432	328.4413061
433	328.2872898
434	328.1960875
435	328.1481512
436	328.0727887
437	327.9841339
438	327.8803774
439	327.8480666
440	327.7781858
441	327.6369836
442	327.5270068
443	327.4450017
444	327.2638616
445	327.1941101
446	327.1294008
447	327.0281499
448	326.9716993
449	326.8848573
450	326.834464
451	326.7996159
452	326.7156305
453	326.6741138
454	326.6075582
455	326.60007
456	326.4538477
457	326.3928102
458	326.307003
459	326.2335264
460	326.1613333
461	326.1004163
462	326.0199569
463	325.9317349
464	325.857786
465	325.7770048
466	325.7049759
467	325.6113781
468	325.528379
469	325.4476935
470	325.3906396
471	325.2911166
472	325.200958
473	325.1129356
474	325.0149103
475	324.9165405
476	324.8369931
477	324.7756649
478	324.6916348
479	324.6543098
480	324.5407142
481	324.4851206
482	324.3973228
483	324.3318213
484	324.2953443
485	324.2111146
486	324.1505888
487	324.0779873
488	323.9841199
489	323.9376338
490	323.8848042
491	323.8000665
492	323.7147696
493	323.6673732
494	323.6102371
495	323.5275716
496	323.4838981
497	323.3483246
498	323.2869097
499	323.2233599
500	323.1510581
501	323.0990265
502	323.0202473
503	322.981365
504	322.9259786
505	322.8575917
506	322.8063023
507	322.7128866
508	322.62137
509	322.5666461
510	322.4929286
511	322.4168758
512	322.3579045
513	322.2846687
514	322.199775
515	322.0481202
516	321.9651342
517	321.9467023
518	321.875367
519	321.7860694
520	321.6964155
521	321.6429166
522	321.5816494
523	321.5056663
524	321.4878767
525	321.4628391
526	321.4396688
527	321.3918032
528	321.3465733
529	321.2992547
530	321.2444509
531	321.1622406
532	321.0749695
533	320.9922884
534	320.894935
535	320.8178324
536	320.7738869
537	320.7313312
538	320.6923751
539	320.6527107
540	320.5912665
541	320.5299816
542	320.4113923
543	320.3358559
544	320.2724509
545	320.207224
546	320.1315473
547	320.0772858
548	320.0239638
549	319.9708939
550	319.9198397
551	319.82708
552	319.746426
553	319.6862133
554	319.6114671
555	319.5631392
556	319.4398118
557	319.4226413
558	319.3701862
559	319.3422949
560	319.2864752
561	319.2269413
562	319.1531023
563	319.1178146
564	319.0957397
565	319.0156853
566	318.9573607
567	318.9059117
568	318.8399081
569	318.7989484
570	318.7552214
571	318.7168104
572	318.6496383
573	318.578569
574	318.531407
575	318.4490217
576	318.3735991
577	318.2902504
578	318.2471537
579	318.211827
580	318.1460789
581	318.1036789
582	318.0111929
583	317.923353
584	317.88483
585	317.7902865
586	317.7420433
587	317.7137245
588	317.6356914
589	317.5928559
590	317.5625783
591	317.5186623
592	317.4720104
593	317.4116256
594	317.3453965
595	317.3107472
596	317.2579521
597	317.1910706
598	317.1612131
599	317.086014
600	317.0456829
601	316.9674791
602	316.8673269
603	316.815277
604	316.7710811
605	316.7316265
606	316.6509845
607	316.6266073
608	316.5616855
609	316.5370866
610	316.5239394
611	316.4981531
612	316.4631602
613	316.4230195
614	316.4014167
615	316.3520259
616	316.2839312
617	316.2323616
618	316.1758569
619	316.1278307
620	316.1123211
621	316.034159
622	315.9577854
623	315.8974758
624	315.8311616
625	315.7837683
626	315.7009752
627	315.641946
628	315.5921374
629	315.5694027
630	315.5282079
631	315.4826051
632	315.4052614
633	315.3580907
634	315.3151299
635	315.2771808
636	315.2040529
637	315.1841237
638	315.1241416
639	315.0503576
640	315.0050468
641	314.9254754
642	314.861128
643	314.8028005
644	314.7367016
645	314.7152017
646	314.7026653
647	314.6635275
648	314.5808772
649	314.5579332
650	314.4938794
651	314.4590158
652	314.445063
653	314.3590497
654	314.3194971
655	314.2524849
656	314.2178863
657	314.1540446
658	314.1350817
659	314.0922755
660	314.0488644
661	313.9847457
662	313.9627663
663	313.91195
664	313.8353004
665	313.7544478
666	313.734661
667	313.6865341
668	313.6215616
669	313.5548952
670	313.4832336
671	313.4626072
672	313.4154846
673	313.358417
674	313.2837273
675	313.2110788
676	313.1620043
677	313.1383588
678	313.0654449
679	313.0274228
680	312.9801067
681	312.9403926
682	312.8999142
683	312.8715388
684	312.8323234
685	312.7388165
686	312.6068828
687	312.5155981
688	312.4241239
689	312.3339353
690	312.3226005
691	312.2741231
692	312.2271036
693	312.1533725
694	312.0286581
695	311.9531507
696	311.9081279
697	311.8563312
698	311.8028677
699	311.7792802
700	311.7230427
701	311.7035685
702	311.6685356
703	311.6311936
704	311.5398701
705	311.4442553
706	311.3778714
707	311.316654
708	311.2282164
709	311.1726274
710	311.1527173
711	311.0704886
712	311.0300006
713	310.9625696
714	310.9022825
715	310.846845
716	310.8069285
717	310.7751675
718	310.7478866
719	310.7003282
720	310.6437907
721	310.6020234
722	310.5600936
723	310.4815984
724	310.400758
725	310.3397393
726	310.3148632
727	310.2929028
728	310.2623815
729	310.1935112
730	310.1370847
731	310.0420587
732	310.0142695
733	309.9179954
734	309.8667146
735	309.7886868
736	309.7467684
737	309.7029026
738	309.6434567
739	309.5083147
740	309.4124368
741	309.3672827
742	309.3019013
743	309.286483
744	309.234722
745	309.1696457
746	309.147104
747	309.0651698
748	309.0581141
749	309.0030215
750	308.939787
751	308.8694626
752	308.8243355
753	308.8125334
754	308.7943496
755	308.7461136
756	308.7041605
757	308.6552729
758	308.6351869
759	308.5902312
760	308.5294036
761	308.4887437
762	308.4048051
763	308.3411608
764	308.3010288
765	308.2472244
766	308.2239459
767	308.1852009
768	308.1332556
769	308.057242
770	308.0321236
771	307.982275
772	307.9073428
773	307.8761752
774	307.8302431
775	307.7699033
776	307.6805451
777	307.6456589
778	307.6001132
779	307.5429499
780	307.4982004
781	307.4211018
782	307.4123912
783	307.3491272
784	307.3253527
785	307.309874
786	307.2625233
787	307.2160443
788	307.1537935
789	307.1231303
790	307.0685004
791	307.0255025
792	306.993568
793	306.9510261
794	306.889121
795	306.8224931
796	306.7900075
797	306.7165799
798	306.714159
799	306.6723188
800	306.6530175
801	306.603037
802	306.587537
803	306.5732823
804	306.5086231
805	306.467494
806	306.4321951
807	306.3656954
808	306.3408577
809	306.3081479
810	306.2840674
811	306.2486047
812	306.2328726
813	306.1885465
814	306.154852
815	306.0734764
816	306.0055303
817	305.9875607
818	305.9739183
819	305.8982468
820	305.8402595
821	305.775874
822	305.7608819
823	305.7473462
824	305.6695469
825	305.6454916
826	305.6312641
827	305.5970162
828	305.5597401
829	305.5225119
830	305.4852662
831	305.4230922
832	305.4154184
833	305.3930497
834	305.3683943
835	305.3440498
836	305.3153176
837	305.2312203
838	305.1949925
839	305.1089043
840	305.0320008
841	304.9646026
842	304.9114363
843	304.906617
844	304.8737519
845	304.8399793
846	304.8082188
847	304.7948295
848	304.7225694
849	304.7173484
850	304.6767264
851	304.6304806
852	304.6036139
853	304.557688
854	304.5050308
855	304.4336261
856	304.388999
857	304.3546939
858	304.3236645
859	304.2804503
860	304.2669332
861	304.199006
862	304.1564334
863	304.1440894
864	304.073409
865	304.0380601
866	304.0084461
867	303.9935085
868	303.9628856
869	303.9265791
870	303.8926541
871	303.8472535
872	303.7913168
873	303.7582075
874	303.7487625
875	303.6924773
876	303.6770254
877	303.6372498
878	303.6053993
879	303.536022
880	303.4739646
881	303.4422298
882	303.399638
883	303.3613082
884	303.3514768
885	303.3314421
886	303.2860513
887	303.2696833
888	303.1914634
889	303.1415665
890	303.0761326
891	303.0205279
892	302.9964643
893	302.9510296
894	302.9230868
895	302.8761023
896	302.840733
897	302.7964542
898	302.7044573
899	302.6419238
900	302.6062525
901	302.5789241
902	302.5278732
903	302.4994621
904	302.4464805
905	302.3879925
906	302.3732154
907	302.3092332
908	302.2887593
909	302.2757477
910	302.2580847
911	302.2031421
912	302.1425922
913	302.1030005
914	302.0570753
915	302.0074079
916	301.9890524
917	301.9647658
918	301.9092039
919	301.8777316
920	301.8212701
921	301.7820844
922	301.7348261
923	301.7076156
924	301.6787853
925	301.6605967
926	301.6518699
927	301.6402975
928	301.6028477
929	301.5715035
930	301.5410104
931	301.5177455
932	301.4288674
933	301.375358
934	301.3348383
935	301.2871087
936	301.2545778
937	301.2275186
938	301.2031642
939	301.1762767
940	301.1086354
941	301.0841253
942	301.0229781
943	300.9583956
944	300.9236957
945	300.898609
946	300.8609562
947	300.8460824
948	300.8078826
949	300.7597635
950	300.7151104
951	300.6862075
