iter	Passed	Remaining
703	22380	136569
704	22409	136522
705	22440	136485
706	22472	136455
707	22499	136394
708	22531	136363
709	22568	136362
710	22598	136320
711	22628	136279
712	22661	136257
713	22692	136215
714	22722	136177
715	22753	136140
716	22785	136110
717	22813	136055
718	22845	136022
719	22878	135999
720	22909	135964
721	22942	135939
722	22975	135916
723	23005	135872
724	23035	135830
725	23066	135794
726	23095	135747
727	23125	135700
728	23161	135699
729	23191	135655
730	23220	135606
731	23252	135578
732	23280	135524
733	23310	135481
734	23342	135451
735	23374	135417
736	23403	135369
737	23433	135331
738	23467	135309
739	23498	135274
740	23530	135244
741	23564	135224
742	23595	135190
743	23622	135133
744	23651	135085
745	23684	135055
746	23715	135021
747	23746	134988
748	23776	134943
749	23807	134907
750	23839	134880
751	23869	134835
752	23899	134794
753	23929	134755
754	23960	134718
755	23990	134679
756	24020	134637
757	24051	134597
758	24078	134541
759	24109	134506
760	24142	134479
761	24172	134440
762	24203	134402
763	24232	134359
764	24264	134325
765	24294	134284
766	24325	134251
767	24356	134212
768	24385	134169
769	24415	134128
770	24449	134105
771	24480	134071
772	24511	134038
773	24543	134003
774	24575	133977
775	24606	133940
776	24637	133902
777	24666	133856
778	24695	133813
779	24725	133773
780	24760	133758
781	24792	133725
782	24822	133686
783	24855	133662
784	24883	133612
785	24914	133577
786	24947	133548
787	24979	133519
788	25012	133493
789	25043	133460
790	25070	133404
791	25098	133353
792	25129	133314
793	25158	133270
794	25183	133202
795	25215	133170
796	25246	133139
797	25277	133102
798	25305	133050
799	25335	133012
800	25367	132980
801	25397	132940
802	25429	132908
803	25456	132854
804	25486	132817
805	25516	132774
806	25547	132741
807	25577	132698
808	25610	132673
809	25640	132635
810	25670	132591
811	25706	132585
812	25738	132557
813	25771	132527
814	25801	132487
815	25831	132448
816	25864	132425
817	25894	132385
818	25925	132349
819	25957	132320
820	25988	132286
821	26022	132266
822	26065	132290
823	26103	132291
824	26138	132275
825	26171	132253
826	26199	132199
827	26228	132155
828	26264	132144
829	26289	132079
830	26320	132043
831	26350	132004
832	26378	131957
833	26403	131891
834	26436	131867
835	26467	131829
836	26495	131780
837	26524	131735
838	26550	131674
839	26580	131637
840	26612	131605
841	26649	131600
842	26681	131570
843	26710	131526
844	26743	131499
845	26774	131465
846	26804	131429
847	26836	131397
848	26867	131363
849	26897	131321
850	26931	131300
851	26965	131280
852	26993	131233
853	27020	131180
854	27049	131137
855	27076	131079
856	27105	131038
857	27134	130990
858	27165	130956
859	27196	130923
860	27227	130889
861	27258	130855
862	27291	130830
863	27323	130797
864	27353	130758
865	27384	130725
866	27415	130690
867	27445	130650
868	27479	130628
869	27511	130602
870	27542	130564
871	27570	130518
872	27600	130476
873	27631	130441
874	27663	130413
875	27694	130379
876	27724	130340
877	27752	130290
878	27785	130265
879	27814	130223
880	27847	130195
881	27873	130139
882	27903	130100
883	27940	130094
884	27970	130053
885	28000	130017
886	28034	129993
887	28064	129957
888	28095	129920
889	28127	129892
890	28161	129871
891	28193	129839
892	28226	129817
893	28257	129780
894	28288	129749
895	28321	129723
896	28355	129703
897	28388	129674
898	28419	129644
899	28448	129599
900	28479	129565
901	28510	129529
902	28539	129486
903	28565	129427
904	28594	129384
905	28628	129364
906	28660	129333
907	28693	129309
908	28729	129298
909	28760	129265
910	28789	129223
911	28822	129195
912	28852	129157
913	28884	129126
914	28918	129107
915	28949	129072
916	28979	129033
917	29009	128992
918	29038	128951
919	29065	128898
920	29099	128880
921	29131	128850
922	29161	128808
923	29185	128746
924	29219	128725
925	29249	128685
926	29281	128656
927	29311	128618
928	29343	128586
929	29377	128565
930	29410	128542
931	29441	128507
932	29470	128463
933	29499	128420
934	29530	128388
935	29562	128357
936	29591	128315
937	29618	128261
938	29647	128220
939	29676	128178
940	29709	128150
941	29765	128227
942	29808	128242
943	29840	128214
944	29872	128182
945	29905	128158
946	29938	128131
947	29963	128072
948	29992	128030
949	30023	127996
950	30056	127971
951	30087	127935
