iter	RMSE
285	342.9456178
286	342.8178409
287	342.6557307
288	342.536644
289	342.4266101
290	342.3099981
291	342.1402228
292	342.0620044
293	341.9555398
294	341.8318249
295	341.6651605
296	341.5468446
297	341.4549341
298	341.3653261
299	341.2412406
300	341.1762281
301	341.0401943
302	340.8762374
303	340.7230741
304	340.582334
305	340.5562439
306	340.4760948
307	340.3943705
308	340.292558
309	340.2005331
310	340.0636229
311	339.9364744
312	339.8321686
313	339.7182066
314	339.6126715
315	339.5147017
316	339.4489024
317	339.3263308
318	339.2085333
319	339.1362254
320	339.0341134
321	338.9468493
322	338.8524733
323	338.7572759
324	338.6702445
325	338.5876336
326	338.4521079
327	338.3568091
328	338.2940889
329	338.2151032
330	338.1458589
331	338.060478
332	337.9820706
333	337.8941821
334	337.8429463
335	337.7303434
336	337.5861928
337	337.5079702
338	337.4091085
339	337.3098253
340	337.2006981
341	337.0970096
342	336.8655232
343	336.7814908
344	336.6422553
345	336.5257726
346	336.4271181
347	336.32008
348	336.2126231
349	336.0974637
350	336.0149892
351	335.9522536
352	335.8690941
353	335.7616895
354	335.6631613
355	335.5437382
356	335.46199
357	335.3550948
358	335.2074413
359	335.0915192
360	335.0147305
361	334.8935655
362	334.8060456
363	334.7183028
364	334.6499499
365	334.5457925
366	334.4785929
367	334.334634
368	334.3018966
369	334.238342
370	334.1671008
371	334.0759208
372	333.9516044
373	333.9053648
374	333.7553045
375	333.6982609
376	333.6515753
377	333.5671403
378	333.4978392
379	333.3215259
380	333.2140085
381	333.1689475
382	333.143611
383	333.0743513
384	332.9471592
385	332.896565
386	332.8449957
387	332.6806128
388	332.5498592
389	332.4671394
390	332.397482
391	332.3045827
392	332.2292271
393	332.0784498
394	331.987167
395	331.8005467
396	331.7052061
397	331.642913
398	331.5811412
399	331.5331677
400	331.488132
401	331.4473101
402	331.3181307
403	331.2738541
404	331.1674049
405	331.0824609
406	330.9562506
407	330.8980316
408	330.7523593
409	330.7087057
410	330.638243
411	330.3656753
412	330.279293
413	330.1775178
414	329.982883
415	329.9108564
416	329.7727828
417	329.7232032
418	329.662456
419	329.6384184
420	329.5715772
421	329.5261404
422	329.3489933
423	329.2328119
424	329.1447433
425	328.9406134
426	328.8152369
427	328.7462877
428	328.6658382
429	328.5754954
430	328.4823505
431	328.4035356
432	328.3396138
433	328.2963295
434	328.2287524
435	328.1855656
436	328.1034792
437	327.9628453
438	327.9100973
439	327.8494918
440	327.7372522
441	327.6587521
442	327.6116533
443	327.4775273
444	327.4108045
445	327.2698113
446	327.2330097
447	327.1572012
448	327.1051148
449	327.0802537
450	327.008751
451	326.9467982
452	326.8481965
453	326.7164767
454	326.5939361
455	326.5378135
456	326.351211
457	326.2295207
458	326.1826158
459	326.1346567
460	326.089084
461	326.0105666
462	325.8832603
463	325.8079819
464	325.737999
465	325.6856414
466	325.6139395
467	325.5705259
468	325.5545778
469	325.4888495
470	325.4234203
471	325.337156
472	325.2230527
473	325.1665533
474	325.0485309
475	324.98905
476	324.9205201
477	324.8663034
478	324.7772246
479	324.6559772
480	324.5944443
481	324.4684139
482	324.4012973
483	324.3525578
484	324.2938173
485	324.1902138
486	324.0344881
487	323.9900753
488	323.8648081
489	323.8265687
490	323.7752019
491	323.7400764
492	323.6948731
493	323.6303184
494	323.5417208
495	323.4980391
496	323.3743315
497	323.3126502
498	323.2474807
499	323.2048107
500	323.1136067
501	323.0953287
502	323.0171379
503	322.9635576
504	322.9440845
505	322.8001818
506	322.6889762
507	322.6220446
508	322.6051234
509	322.5582107
510	322.5078883
511	322.4271557
512	322.4111352
513	322.3697763
514	322.3204668
515	322.2567678
516	322.2388746
517	322.1126713
518	322.0561167
519	321.9822076
520	321.9369065
521	321.8682126
522	321.8001373
523	321.7020095
524	321.6474854
525	321.5813243
526	321.5395225
527	321.4873984
528	321.437499
529	321.3899315
530	321.3333798
531	321.2717042
532	321.2253655
533	321.1609386
534	321.0772501
535	320.9797806
536	320.8421356
537	320.7886452
538	320.7770404
539	320.6943759
540	320.6186272
541	320.5453337
542	320.4874186
543	320.4624061
544	320.4000841
545	320.3487361
546	320.3317326
547	320.2932145
548	320.2497071
549	320.1842547
550	320.126292
551	320.076782
552	320.0038207
553	319.9429339
554	319.8379521
555	319.7110874
556	319.6539578
557	319.5915052
558	319.5245159
559	319.4736654
560	319.4171436
561	319.3941805
562	319.3252623
563	319.2864405
564	319.2705732
565	319.2216242
566	319.2066689
567	319.1558268
568	319.0295785
569	319.0154505
570	318.9415999
571	318.8903341
572	318.7949129
573	318.7920763
574	318.7016374
575	318.5501635
576	318.5371013
577	318.5345957
578	318.4814488
579	318.4691879
580	318.3689285
581	318.356
582	318.307627
583	318.2004723
584	318.1128771
585	318.0401492
586	317.9363323
587	317.8407367
588	317.7438827
589	317.6720976
590	317.6265038
591	317.6150469
592	317.5437394
593	317.4456346
594	317.3939196
595	317.3247233
596	317.2944001
597	317.2573005
598	317.2465028
599	317.2345472
600	317.2243457
601	317.2080271
602	317.1587665
603	317.0897697
604	317.0065236
605	316.9891545
606	316.9346956
607	316.8552634
608	316.7918816
609	316.7822214
610	316.7136034
611	316.6423153
612	316.5646261
613	316.479796
614	316.4126154
615	316.3461938
616	316.2672741
617	316.2390234
618	316.1817813
619	316.120328
620	316.06987
621	315.992002
622	315.9826057
623	315.9625634
624	315.9550742
625	315.9211744
626	315.9123279
627	315.8935286
628	315.8423082
629	315.7767652
630	315.7630734
631	315.6725473
632	315.6314865
633	315.5738708
634	315.544176
635	315.463606
636	315.3869754
637	315.3295282
638	315.3032995
639	315.2089422
640	315.1965223
641	315.1565864
642	315.1448827
643	315.1404704
644	315.1287733
645	315.0746236
646	315.0636274
647	315.0113828
648	314.9345458
649	314.8938366
650	314.8875131
651	314.8421741
652	314.7703549
653	314.7319303
654	314.7076362
655	314.6284902
656	314.5227042
657	314.4783536
658	314.4688715
659	314.4012135
660	314.3565483
661	314.3154069
662	314.2726301
663	314.2478218
664	314.1736307
665	314.1325066
666	314.1264686
667	314.0938386
668	314.0025187
669	313.9289371
670	313.9196201
671	313.9130115
672	313.8384642
673	313.7719949
674	313.7550588
675	313.7392927
676	313.6874732
677	313.6179491
678	313.5747655
679	313.5516943
680	313.4908293
681	313.4044405
682	313.370909
683	313.3643291
684	313.3266502
685	313.2919648
686	313.2895027
687	313.2415502
688	313.1888556
689	313.1313876
690	313.1165682
691	313.0613518
692	313.0473843
693	312.9439082
694	312.8929154
695	312.8274224
696	312.8106833
697	312.7455734
698	312.6877598
699	312.6676006
700	312.5648616
701	312.4791771
702	312.4422154
703	312.4224573
704	312.3943713
705	312.3319209
706	312.3062137
707	312.2934387
708	312.2521931
709	312.2059654
710	312.1403513
711	312.1251452
712	312.1134586
713	312.0647302
714	312.0287573
715	311.9599203
716	311.8977369
717	311.8552506
718	311.8340731
719	311.7822984
720	311.7313585
721	311.7202925
722	311.6782511
723	311.6265942
724	311.6161419
725	311.4973725
726	311.4498605
727	311.3553098
728	311.3453847
729	311.3432806
730	311.333904
731	311.3283422
732	311.277184
733	311.2719102
734	311.2307264
735	311.174098
736	311.1260756
737	311.0583419
738	310.9986472
739	310.9491175
740	310.8204753
741	310.7853194
742	310.7833696
743	310.781492
744	310.686976
745	310.6620553
746	310.6171338
747	310.5724092
748	310.5428412
749	310.5410011
750	310.5064053
751	310.4646356
752	310.4271635
753	310.3835
754	310.313553
755	310.2547293
756	310.2214962
757	310.1833854
758	310.1520196
759	310.1144743
760	309.9955529
761	309.957047
762	309.9007332
763	309.840835
764	309.8122191
765	309.7900135
766	309.7445749
767	309.7237095
768	309.7218839
769	309.6866757
770	309.6246123
771	309.5677545
772	309.5106101
773	309.4812899
774	309.4625589
775	309.4449715
776	309.3421353
777	309.3099468
778	309.2341564
779	309.2269666
780	309.182633
781	309.1219084
782	309.0854986
783	309.0563283
784	309.0368344
785	308.9716359
786	308.93092
787	308.8597613
788	308.8123047
789	308.7542347
790	308.7078827
791	308.6639469
792	308.6253194
793	308.6089342
794	308.5524493
795	308.546593
796	308.5137567
797	308.5067198
798	308.4395053
799	308.4091409
800	308.3630301
801	308.282827
802	308.2354216
803	308.2288039
804	308.1780401
805	308.1049718
806	308.0100226
807	308.0045371
808	307.9378001
809	307.8878555
810	307.8263826
811	307.7492278
812	307.6938899
813	307.6613523
814	307.6553508
815	307.6167148
816	307.5663737
817	307.5377379
818	307.5193532
819	307.4180605
820	307.3662917
821	307.3304649
822	307.2725452
823	307.2590915
824	307.214298
825	307.1969856
826	307.1123973
827	307.0077251
828	306.9540837
829	306.9059127
830	306.8521995
831	306.8288007
832	306.7452658
833	306.6850084
834	306.6493261
835	306.5750543
836	306.4474357
837	306.4004601
838	306.3307713
839	306.2800153
840	306.2622058
841	306.2117422
842	306.1535916
843	306.1310204
844	306.0266958
845	305.9375044
846	305.8846779
847	305.8490989
848	305.8255034
849	305.76373
850	305.7135855
851	305.6516782
852	305.6202161
853	305.561187
854	305.4984694
855	305.4619655
856	305.4343223
857	305.3892874
858	305.3182516
859	305.2972591
860	305.2478352
861	305.1981949
862	305.1640138
863	305.1072739
864	305.0527423
865	305.030064
866	304.9895537
867	304.9531415
868	304.9290328
869	304.9113099
870	304.8431097
871	304.7995285
872	304.7636168
873	304.7108504
874	304.6380386
875	304.6302385
876	304.5819607
877	304.5585874
878	304.5527241
879	304.5113064
880	304.4920934
881	304.3980314
882	304.385135
883	304.3500601
884	304.310856
885	304.2898987
886	304.2098413
887	304.1816737
888	304.1521935
889	304.1047253
890	304.0152027
891	303.9803558
892	303.9613029
893	303.9127178
894	303.8941738
895	303.8453835
896	303.7814024
897	303.737961
898	303.7106404
899	303.6707121
900	303.6052441
901	303.5779882
902	303.5486593
903	303.4938475
904	303.4009995
905	303.3656106
906	303.3146349
907	303.2907389
908	303.2581949
909	303.2309918
910	303.1598215
911	303.0778356
912	302.9978677
913	302.9955286
914	302.964312
915	302.8688983
916	302.775884
917	302.7175701
918	302.67209
919	302.6271514
920	302.5910868
921	302.5638126
922	302.5140754
923	302.5025208
924	302.441078
925	302.4057794
926	302.3694994
927	302.3286626
928	302.3112742
929	302.258687
930	302.2571326
931	302.2279814
932	302.2264455
933	302.1707339
934	302.0990395
935	302.0073213
936	301.983061
937	301.9343255
938	301.8726147
939	301.8616723
940	301.8411125
941	301.767606
942	301.7460728
943	301.7199266
944	301.6991738
945	301.6700624
946	301.6004614
947	301.5982684
948	301.5076143
949	301.4252514
950	301.4237788
951	301.3658568
952	301.302576
953	301.2446438
954	301.1908091
955	301.1213204
956	301.0916008
957	301.0616899
958	301.0337066
959	300.9887008
960	300.9590671
961	300.9399133
962	300.9258205
963	300.8715299
964	300.8486888
965	300.8373431
966	300.8163897
967	300.746942
968	300.6623218
969	300.6099632
970	300.5578165
971	300.490481
972	300.4871852
973	300.4772026
974	300.4369109
975	300.4071983
976	300.3577053
977	300.3182523
978	300.279646
979	300.2402349
980	300.2290975
981	300.1828468
982	300.1356468
983	300.1083843
984	300.0626302
985	300.0412395
986	300.0077038
987	299.97124
988	299.9576506
989	299.910312
990	299.8569772
991	299.8155583
992	299.744987
993	299.6614629
994	299.6510159
995	299.6227939
996	299.544898
997	299.4984081
998	299.4598852
999	299.4322711
1000	299.4018977
1001	299.3646935
1002	299.3301878
1003	299.2993536
1004	299.232875
1005	299.1902399
1006	299.1518189
1007	299.11325
1008	299.0790418
1009	299.0248795
1010	299.0012762
1011	298.9395362
1012	298.9089626
1013	298.8729842
1014	298.8528689
1015	298.8329171
1016	298.8132032
1017	298.8103221
1018	298.7913682
1019	298.7414267
1020	298.6709522
1021	298.6401424
1022	298.599209
1023	298.5787452
1024	298.5468434
1025	298.5105499
1026	298.4470895
1027	298.4317547
1028	298.338555
1029	298.3173874
1030	298.2565243
1031	298.2065017
1032	298.1314715
1033	298.0889553
1034	298.0715028
1035	298.0406245
1036	298.0347697
1037	298.0070289
1038	297.9738808
1039	297.9646816
1040	297.9163949
1041	297.8851477
1042	297.8727835
1043	297.7914878
1044	297.7511809
1045	297.7187268
1046	297.686043
1047	297.6714589
1048	297.6168435
1049	297.5874734
1050	297.5365552
1051	297.476445
1052	297.4501931
1053	297.4037027
1054	297.3798243
1055	297.3527642
1056	297.3045905
1057	297.2920534
1058	297.271396
1059	297.216871
1060	297.1769158
1061	297.0931559
1062	297.0714011
1063	297.0048878
1064	296.9832306
1065	296.9395464
1066	296.9117458
1067	296.8503124
1068	296.8164276
1069	296.7659037
1070	296.7570434
1071	296.7039938
1072	296.6805038
1073	296.6637494
1074	296.6185151
1075	296.5671929
1076	296.5246629
1077	296.4924465
1078	296.4601889
1079	296.4576455
1080	296.4409745
1081	296.4033813
1082	296.3969271
1083	296.345553
1084	296.3095649
1085	296.261423
1086	296.2393573
1087	296.191582
1088	296.1626239
1089	296.0921282
1090	296.0703614
1091	296.0333205
1092	295.993742
1093	295.973993
1094	295.9570738
1095	295.9354514
1096	295.8967064
1097	295.8820193
1098	295.8178265
1099	295.7754144
1100	295.7275051
1101	295.6706981
1102	295.6338452
1103	295.6063433
1104	295.5795004
1105	295.5451423
1106	295.5041776
1107	295.4344896
1108	295.3664864
1109	295.3189542
1110	295.2791316
1111	295.2505984
1112	295.2117793
1113	295.1863993
1114	295.1164826
1115	295.0954286
1116	295.0537658
1117	295.0012562
1118	294.9604464
1119	294.9086781
1120	294.8488357
1121	294.8395789
1122	294.8174653
1123	294.7697908
1124	294.7272332
1125	294.6810855
1126	294.6575613
1127	294.6281591
1128	294.5950321
1129	294.5631069
1130	294.5258805
1131	294.4939224
1132	294.488255
1133	294.4558114
1134	294.4279818
1135	294.3476657
1136	294.3110323
1137	294.2404992
1138	294.2148926
1139	294.1922153
1140	294.1457528
1141	294.1058932
1142	294.0945795
1143	294.0382235
1144	294.0096443
1145	293.9907345
1146	293.9625986
1147	293.9553425
1148	293.9332708
1149	293.8955351
1150	293.8623488
1151	293.810753
1152	293.7588319
1153	293.7388295
1154	293.7083267
1155	293.6818026
1156	293.6706034
1157	293.6380085
1158	293.5755808
1159	293.5643294
1160	293.5090641
1161	293.456739
1162	293.4095918
1163	293.3811376
1164	293.3296192
1165	293.2810479
1166	293.2313366
1167	293.2214444
1168	293.1946393
1169	293.157649
1170	293.1093419
1171	293.0844472
1172	293.0711098
1173	293.0314719
1174	292.9740492
1175	292.9419159
1176	292.8938877
1177	292.8108864
1178	292.7747174
1179	292.7387275
1180	292.7199775
1181	292.6648764
1182	292.618877
1183	292.5762089
1184	292.5398585
1185	292.4960052
1186	292.4852532
1187	292.4287212
1188	292.3841323
1189	292.3432476
1190	292.2847357
1191	292.2176971
1192	292.1745283
1193	292.1204216
1194	292.1036838
1195	292.0645288
1196	292.0245192
1197	291.9842088
1198	291.9476499
1199	291.8966742
1200	291.8501177
1201	291.825486
1202	291.7883656
1203	291.7305888
1204	291.7168773
1205	291.697578
1206	291.6560959
1207	291.6080819
1208	291.5606121
1209	291.5206334
1210	291.4951396
1211	291.4772986
1212	291.451756
1213	291.4171469
1214	291.3857856
1215	291.3476412
1216	291.3198061
1217	291.296091
1218	291.2902551
1219	291.2708385
1220	291.1934446
1221	291.1542741
1222	291.1380256
1223	291.0834292
1224	291.0582519
1225	291.0033317
1226	290.9595877
1227	290.9171627
1228	290.8927091
1229	290.859839
1230	290.8356495
1231	290.8082967
1232	290.7379446
1233	290.7048924
1234	290.6715444
1235	290.6105155
1236	290.5829946
1237	290.5705477
1238	290.5611707
1239	290.5264716
1240	290.511296
1241	290.4876693
1242	290.4673626
1243	290.4393955
1244	290.4092524
1245	290.3868899
1246	290.3546956
1247	290.2849515
1248	290.2692923
1249	290.2382698
1250	290.213298
1251	290.1876968
1252	290.1269834
1253	290.1028577
1254	290.0490841
1255	290.0137197
1256	289.9576513
1257	289.9088429
1258	289.9016973
1259	289.8805599
1260	289.8426663
1261	289.7973456
1262	289.7534893
1263	289.7345395
1264	289.7029605
1265	289.6669104
1266	289.5945257
1267	289.5448224
1268	289.5388253
1269	289.5142862
1270	289.4875717
1271	289.4490448
1272	289.4155015
1273	289.3746247
1274	289.3200055
